"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
100,25 Aug 2021 22:57:24.204,25 Aug 2021 23:05:18.482,474.278
101,26 Aug 2021 00:33:38.043,26 Aug 2021 00:41:55.525,497.483
102,26 Aug 2021 12:18:20.177,26 Aug 2021 12:26:18.283,478.106
103,26 Aug 2021 13:54:44.806,26 Aug 2021 14:02:57.176,492.370
104,26 Aug 2021 23:20:13.732,26 Aug 2021 23:28:57.295,523.563
105,27 Aug 2021 00:57:57.640,27 Aug 2021 01:04:47.670,410.030
106,27 Aug 2021 12:41:26.564,27 Aug 2021 12:50:14.660,528.096
107,27 Aug 2021 14:18:32.833,27 Aug 2021 14:25:28.932,416.099
108,27 Aug 2021 22:09:27.160,27 Aug 2021 22:14:39.076,311.916
109,27 Aug 2021 23:43:25.844,27 Aug 2021 23:52:25.602,539.758
110,28 Aug 2021 01:23:19.160,28 Aug 2021 01:26:51.184,212.024
111,28 Aug 2021 11:29:58.304,28 Aug 2021 11:34:22.352,264.048
112,28 Aug 2021 13:04:46.199,28 Aug 2021 13:13:45.456,539.258
113,28 Aug 2021 14:42:43.789,28 Aug 2021 14:47:25.604,281.815
114,28 Aug 2021 22:31:31.709,28 Aug 2021 22:38:44.278,432.569
115,29 Aug 2021 00:07:00.770,29 Aug 2021 00:15:43.233,522.463
116,29 Aug 2021 11:52:16.581,29 Aug 2021 11:59:26.728,430.147
117,29 Aug 2021 13:28:16.264,29 Aug 2021 13:36:53.695,517.430
118,29 Aug 2021 22:54:08.117,29 Aug 2021 23:02:29.769,501.652
119,30 Aug 2021 00:31:02.290,30 Aug 2021 00:38:46.664,464.374
120,30 Aug 2021 12:15:12.892,30 Aug 2021 12:23:39.919,507.027
121,30 Aug 2021 13:51:57.124,30 Aug 2021 13:59:39.069,461.945
122,30 Aug 2021 21:44:13.571,30 Aug 2021 21:47:35.904,202.333
123,30 Aug 2021 23:17:08.363,30 Aug 2021 23:26:03.507,535.144
124,31 Aug 2021 00:55:42.969,31 Aug 2021 01:01:23.837,340.868
125,31 Aug 2021 12:38:26.075,31 Aug 2021 12:47:23.690,537.615
126,31 Aug 2021 14:15:53.453,31 Aug 2021 14:21:56.850,363.397
127,31 Aug 2021 22:05:47.883,31 Aug 2021 22:12:04.851,376.967
128,31 Aug 2021 23:40:30.930,31 Aug 2021 23:49:27.018,536.088
129,1 Sep 2021 11:26:22.493,1 Sep 2021 11:32:21.941,359.448
130,1 Sep 2021 13:01:50.725,1 Sep 2021 13:10:43.791,533.066
131,1 Sep 2021 14:40:31.320,1 Sep 2021 14:43:20.910,169.590
132,1 Sep 2021 22:28:09.179,1 Sep 2021 22:35:58.993,469.814
133,2 Sep 2021 00:04:17.519,2 Sep 2021 00:12:38.734,501.215
134,2 Sep 2021 11:49:03.832,2 Sep 2021 11:56:57.013,473.181
135,2 Sep 2021 13:25:25.608,2 Sep 2021 13:33:41.573,495.965
136,2 Sep 2021 22:50:57.172,2 Sep 2021 22:59:38.556,521.384
137,3 Sep 2021 00:28:34.654,3 Sep 2021 00:35:32.499,417.844
138,3 Sep 2021 12:12:09.148,3 Sep 2021 12:20:55.278,526.130
139,3 Sep 2021 13:49:12.662,3 Sep 2021 13:56:15.095,422.434
140,3 Sep 2021 21:40:15.897,3 Sep 2021 21:45:17.039,301.142
141,3 Sep 2021 23:14:07.834,3 Sep 2021 23:23:07.522,539.688
142,4 Sep 2021 00:53:49.059,4 Sep 2021 00:57:42.233,233.174
143,4 Sep 2021 11:00:47.731,4 Sep 2021 11:04:53.974,246.243
144,4 Sep 2021 12:35:28.040,4 Sep 2021 12:44:27.607,539.566
145,4 Sep 2021 14:13:21.320,4 Sep 2021 14:18:14.858,293.538
146,4 Sep 2021 22:02:17.645,4 Sep 2021 22:09:24.244,426.598
147,4 Sep 2021 23:37:41.206,4 Sep 2021 23:46:25.909,524.703
148,5 Sep 2021 11:23:01.157,5 Sep 2021 11:30:04.085,422.928
149,5 Sep 2021 12:58:57.452,5 Sep 2021 13:07:37.287,519.836
150,5 Sep 2021 22:24:52.345,5 Sep 2021 22:33:10.658,498.314
151,6 Sep 2021 00:01:40.771,6 Sep 2021 00:09:30.479,469.708
152,6 Sep 2021 11:45:55.978,6 Sep 2021 11:54:19.606,503.628
153,6 Sep 2021 13:22:37.534,6 Sep 2021 13:30:24.230,466.696
154,6 Sep 2021 21:15:06.504,6 Sep 2021 21:18:10.091,183.587
155,6 Sep 2021 22:47:51.129,6 Sep 2021 22:56:45.075,533.946
156,7 Sep 2021 00:26:18.044,7 Sep 2021 00:32:10.196,352.152
157,7 Sep 2021 12:09:08.293,7 Sep 2021 12:18:05.052,536.759
158,7 Sep 2021 13:46:32.534,7 Sep 2021 13:52:44.132,371.597
159,7 Sep 2021 21:36:35.042,7 Sep 2021 21:42:44.020,368.978
160,7 Sep 2021 23:11:12.216,7 Sep 2021 23:20:09.268,537.052
161,8 Sep 2021 10:57:08.664,8 Sep 2021 11:02:57.241,348.577
162,8 Sep 2021 12:32:32.265,8 Sep 2021 12:41:26.617,534.352
163,8 Sep 2021 14:11:04.764,8 Sep 2021 14:14:14.622,189.858
164,8 Sep 2021 21:58:54.263,8 Sep 2021 22:06:39.447,465.184
165,8 Sep 2021 23:34:57.122,8 Sep 2021 23:43:21.869,504.746
166,9 Sep 2021 11:19:47.582,9 Sep 2021 11:27:35.598,468.016
167,9 Sep 2021 12:56:06.463,9 Sep 2021 13:04:25.871,499.408
168,9 Sep 2021 22:21:40.699,9 Sep 2021 22:30:19.773,519.074
169,9 Sep 2021 23:59:11.879,10 Sep 2021 00:06:17.171,425.292
170,10 Sep 2021 11:42:51.790,10 Sep 2021 11:51:35.788,523.998
171,10 Sep 2021 13:19:52.577,10 Sep 2021 13:27:01.123,428.546
172,10 Sep 2021 21:11:04.931,10 Sep 2021 21:15:54.758,289.827
173,10 Sep 2021 22:44:49.916,10 Sep 2021 22:53:49.400,539.484
174,11 Sep 2021 00:24:20.071,11 Sep 2021 00:28:32.232,252.162
175,11 Sep 2021 10:31:38.043,11 Sep 2021 10:35:24.659,226.616
176,11 Sep 2021 12:06:09.937,11 Sep 2021 12:15:09.663,539.726
177,11 Sep 2021 13:43:59.119,11 Sep 2021 13:49:03.795,304.676
178,11 Sep 2021 21:33:03.718,11 Sep 2021 21:40:04.134,420.416
179,11 Sep 2021 23:08:21.751,11 Sep 2021 23:17:08.533,526.782
180,12 Sep 2021 10:53:45.882,12 Sep 2021 11:00:41.246,415.364
181,12 Sep 2021 12:29:38.690,12 Sep 2021 12:38:20.791,522.101
182,12 Sep 2021 21:55:36.674,12 Sep 2021 22:03:51.498,494.824
183,12 Sep 2021 23:32:19.404,12 Sep 2021 23:40:14.198,474.795
184,13 Sep 2021 11:16:39.135,13 Sep 2021 11:24:59.167,500.032
185,13 Sep 2021 12:53:18.005,13 Sep 2021 13:01:09.277,471.271
186,13 Sep 2021 20:46:00.647,13 Sep 2021 20:48:43.125,162.478
187,13 Sep 2021 22:18:33.980,13 Sep 2021 22:27:26.603,532.623
188,13 Sep 2021 23:56:53.454,14 Sep 2021 00:02:56.279,362.825
189,14 Sep 2021 11:39:50.563,14 Sep 2021 11:48:46.310,535.747
190,14 Sep 2021 13:17:11.743,14 Sep 2021 13:23:31.232,379.489
191,14 Sep 2021 21:07:22.377,14 Sep 2021 21:13:23.064,360.688
192,14 Sep 2021 22:41:53.611,14 Sep 2021 22:50:51.471,537.860
193,15 Sep 2021 10:27:55.120,15 Sep 2021 10:33:32.200,337.080
194,15 Sep 2021 12:03:13.848,15 Sep 2021 12:12:09.344,535.496
195,15 Sep 2021 13:41:39.251,15 Sep 2021 13:45:07.241,207.990
196,15 Sep 2021 21:29:39.460,15 Sep 2021 21:37:19.835,460.375
197,15 Sep 2021 23:05:36.843,15 Sep 2021 23:14:04.929,508.086
198,16 Sep 2021 10:50:31.427,16 Sep 2021 10:58:14.030,462.603
199,16 Sep 2021 12:26:47.366,16 Sep 2021 12:35:10.066,502.699
200,16 Sep 2021 21:52:24.326,16 Sep 2021 22:01:00.950,516.623
201,16 Sep 2021 23:29:49.300,16 Sep 2021 23:37:01.706,432.406
202,17 Sep 2021 11:13:34.484,17 Sep 2021 11:22:16.189,521.705
203,17 Sep 2021 12:50:32.567,17 Sep 2021 12:57:47.020,434.453
204,17 Sep 2021 20:41:54.294,17 Sep 2021 20:46:32.195,277.901
205,17 Sep 2021 22:15:32.096,17 Sep 2021 22:24:31.231,539.135
206,17 Sep 2021 23:54:51.962,17 Sep 2021 23:59:21.417,269.455
207,18 Sep 2021 10:02:29.500,18 Sep 2021 10:05:54.133,204.632
208,18 Sep 2021 11:36:51.871,18 Sep 2021 11:45:51.622,539.751
209,18 Sep 2021 13:14:37.154,18 Sep 2021 13:19:52.441,315.288
210,18 Sep 2021 21:03:49.924,18 Sep 2021 21:10:43.934,414.010
211,18 Sep 2021 22:39:02.403,18 Sep 2021 22:47:51.098,528.696
212,19 Sep 2021 10:24:30.763,19 Sep 2021 10:31:18.189,407.427
213,19 Sep 2021 12:00:19.963,19 Sep 2021 12:09:04.196,524.233
214,19 Sep 2021 21:26:21.108,19 Sep 2021 21:34:32.287,491.179
215,19 Sep 2021 23:02:58.180,19 Sep 2021 23:10:57.824,479.645
216,20 Sep 2021 10:47:22.366,20 Sep 2021 10:55:38.603,496.237
217,20 Sep 2021 12:23:58.536,20 Sep 2021 12:31:54.218,475.682
218,20 Sep 2021 20:16:56.527,20 Sep 2021 20:19:14.469,137.942
219,20 Sep 2021 21:49:16.929,20 Sep 2021 21:58:08.085,531.156
220,20 Sep 2021 23:27:29.174,20 Sep 2021 23:33:42.109,372.935
221,21 Sep 2021 11:10:32.874,21 Sep 2021 11:19:27.468,534.594
222,21 Sep 2021 12:47:51.067,21 Sep 2021 12:54:18.170,387.103
223,21 Sep 2021 20:38:09.905,21 Sep 2021 20:44:01.967,352.063
224,21 Sep 2021 22:12:35.096,21 Sep 2021 22:21:33.623,538.528
225,21 Sep 2021 23:53:50.609,21 Sep 2021 23:54:49.484,58.874
226,22 Sep 2021 09:58:41.900,22 Sep 2021 10:04:06.782,324.882
227,22 Sep 2021 11:33:55.474,22 Sep 2021 11:42:51.984,536.510
228,22 Sep 2021 13:12:14.522,22 Sep 2021 13:15:59.028,224.506
229,22 Sep 2021 21:00:24.773,22 Sep 2021 21:08:00.167,455.394
230,22 Sep 2021 22:36:16.689,22 Sep 2021 22:44:47.930,511.241
231,23 Sep 2021 10:21:15.378,23 Sep 2021 10:28:52.305,456.927
232,23 Sep 2021 11:57:28.319,23 Sep 2021 12:05:54.163,505.844
233,23 Sep 2021 21:23:08.050,23 Sep 2021 21:31:42.081,514.031
234,23 Sep 2021 23:00:26.912,23 Sep 2021 23:07:46.106,439.194
235,24 Sep 2021 10:44:17.241,24 Sep 2021 10:52:56.478,519.238
236,24 Sep 2021 12:21:12.633,24 Sep 2021 12:28:32.794,440.160
237,24 Sep 2021 20:12:44.025,24 Sep 2021 20:17:09.321,265.296
238,24 Sep 2021 21:46:14.373,24 Sep 2021 21:55:13.024,538.651
239,24 Sep 2021 23:25:24.574,24 Sep 2021 23:30:09.935,285.361
240,25 Sep 2021 09:33:22.538,25 Sep 2021 09:36:21.970,179.433
241,25 Sep 2021 11:07:33.847,25 Sep 2021 11:16:33.487,539.640
242,25 Sep 2021 12:45:15.404,25 Sep 2021 12:50:40.821,325.417
243,25 Sep 2021 20:34:36.272,25 Sep 2021 20:41:23.648,407.376
244,25 Sep 2021 22:09:43.163,25 Sep 2021 22:18:33.611,530.448
245,26 Sep 2021 09:55:15.814,26 Sep 2021 10:01:54.910,399.096
246,26 Sep 2021 11:31:01.281,26 Sep 2021 11:39:47.507,526.226
247,26 Sep 2021 20:57:05.642,26 Sep 2021 21:05:13.025,487.383
248,26 Sep 2021 22:33:37.101,26 Sep 2021 22:41:41.362,484.261
249,27 Sep 2021 10:18:05.669,27 Sep 2021 10:26:17.911,492.242
250,27 Sep 2021 11:54:39.121,27 Sep 2021 12:02:39.051,479.930
251,27 Sep 2021 19:47:55.313,27 Sep 2021 19:49:42.963,107.650
252,27 Sep 2021 21:19:59.977,27 Sep 2021 21:28:49.530,529.553
253,27 Sep 2021 22:58:05.178,27 Sep 2021 23:04:27.712,382.534
254,28 Sep 2021 10:41:15.244,28 Sep 2021 10:50:08.524,533.280
255,28 Sep 2021 12:18:30.506,28 Sep 2021 12:25:04.943,394.437
256,28 Sep 2021 20:08:57.635,28 Sep 2021 20:14:40.717,343.082
257,28 Sep 2021 21:43:16.688,28 Sep 2021 21:52:15.732,539.044
258,28 Sep 2021 23:24:01.833,28 Sep 2021 23:25:58.957,117.124
259,29 Sep 2021 09:29:29.042,29 Sep 2021 09:34:40.939,311.898
260,29 Sep 2021 11:04:37.142,29 Sep 2021 11:13:34.530,537.388
261,29 Sep 2021 12:42:50.413,29 Sep 2021 12:46:50.140,239.727
262,29 Sep 2021 20:31:10.199,29 Sep 2021 20:38:40.430,450.231
263,29 Sep 2021 22:06:56.653,29 Sep 2021 22:15:30.862,514.209
264,30 Sep 2021 09:51:59.432,30 Sep 2021 09:59:30.414,450.982
265,30 Sep 2021 11:28:09.320,30 Sep 2021 11:36:38.161,508.841
266,30 Sep 2021 20:53:51.869,30 Sep 2021 21:02:23.164,511.295
267,30 Sep 2021 22:31:04.704,30 Sep 2021 22:38:30.379,445.675
268,1 Oct 2021 10:15:00.056,1 Oct 2021 10:23:36.658,516.603
269,1 Oct 2021 11:51:52.771,1 Oct 2021 11:59:18.442,445.671
270,1 Oct 2021 19:43:34.177,1 Oct 2021 19:47:46.072,251.895
271,1 Oct 2021 21:16:56.747,1 Oct 2021 21:25:54.768,538.021
272,1 Oct 2021 22:55:57.799,1 Oct 2021 23:00:57.894,300.095
273,2 Oct 2021 09:04:17.959,2 Oct 2021 09:06:47.355,149.396
274,2 Oct 2021 10:38:15.871,2 Oct 2021 10:47:15.253,539.383
275,2 Oct 2021 12:15:53.844,2 Oct 2021 12:21:28.960,335.116
276,2 Oct 2021 20:05:22.764,2 Oct 2021 20:12:03.267,400.502
277,2 Oct 2021 21:40:24.032,2 Oct 2021 21:49:16.068,532.036
278,3 Oct 2021 09:26:01.038,3 Oct 2021 09:32:31.394,390.355
279,3 Oct 2021 11:01:42.643,3 Oct 2021 11:10:30.725,528.082
280,3 Oct 2021 12:41:05.115,3 Oct 2021 12:42:17.090,71.975
281,3 Oct 2021 20:27:50.277,3 Oct 2021 20:35:53.708,483.432
282,3 Oct 2021 22:04:16.160,3 Oct 2021 22:12:24.816,488.657
283,4 Oct 2021 09:48:49.053,4 Oct 2021 09:56:57.085,488.031
284,4 Oct 2021 11:25:19.760,4 Oct 2021 11:33:23.776,484.016
285,4 Oct 2021 19:19:00.836,4 Oct 2021 19:20:04.771,63.935
286,4 Oct 2021 20:50:43.108,4 Oct 2021 20:59:30.930,527.821
287,4 Oct 2021 22:28:41.450,4 Oct 2021 22:35:13.105,391.655
288,5 Oct 2021 10:11:57.655,5 Oct 2021 10:20:49.474,531.819
289,5 Oct 2021 11:49:10.043,5 Oct 2021 11:55:51.563,401.520
290,5 Oct 2021 19:39:45.578,5 Oct 2021 19:45:19.313,333.735
291,5 Oct 2021 21:13:58.368,5 Oct 2021 21:22:57.797,539.429
292,5 Oct 2021 22:54:23.692,5 Oct 2021 22:56:57.853,154.161
293,6 Oct 2021 09:00:16.601,6 Oct 2021 09:05:14.624,298.023
294,6 Oct 2021 10:35:18.853,6 Oct 2021 10:44:16.977,538.124
295,6 Oct 2021 12:13:26.801,6 Oct 2021 12:17:40.698,253.897
296,6 Oct 2021 20:01:55.744,6 Oct 2021 20:09:20.628,444.884
297,6 Oct 2021 21:37:36.733,6 Oct 2021 21:46:13.726,516.992
298,7 Oct 2021 09:22:43.605,7 Oct 2021 09:30:08.357,444.752
299,7 Oct 2021 10:58:50.365,7 Oct 2021 11:07:22.067,511.702
300,7 Oct 2021 20:24:35.784,7 Oct 2021 20:33:04.204,508.420
301,7 Oct 2021 22:01:42.676,7 Oct 2021 22:09:14.535,451.860
302,8 Oct 2021 09:45:42.934,8 Oct 2021 09:54:16.720,513.786
303,8 Oct 2021 11:22:32.979,8 Oct 2021 11:30:03.972,450.993
304,8 Oct 2021 19:14:24.809,8 Oct 2021 19:18:22.401,237.592
305,8 Oct 2021 20:47:39.207,8 Oct 2021 20:56:36.476,537.269
306,8 Oct 2021 22:26:31.556,8 Oct 2021 22:31:45.391,313.835
307,9 Oct 2021 08:35:17.711,9 Oct 2021 08:37:08.352,110.641
308,9 Oct 2021 10:08:57.946,9 Oct 2021 10:17:56.924,538.978
309,9 Oct 2021 11:46:32.460,9 Oct 2021 11:52:16.874,344.414
310,9 Oct 2021 19:36:09.403,9 Oct 2021 19:42:42.794,393.391
311,9 Oct 2021 21:11:04.996,9 Oct 2021 21:19:58.477,533.481
312,10 Oct 2021 08:56:46.461,10 Oct 2021 09:03:07.631,381.170
313,10 Oct 2021 10:32:24.049,10 Oct 2021 10:41:13.847,529.797
314,10 Oct 2021 12:11:28.478,10 Oct 2021 12:13:21.053,112.575
315,10 Oct 2021 19:58:35.019,10 Oct 2021 20:06:34.342,479.323
316,10 Oct 2021 21:34:55.356,10 Oct 2021 21:43:08.189,492.833
317,11 Oct 2021 09:19:32.518,11 Oct 2021 09:27:36.123,483.605
318,11 Oct 2021 10:56:00.455,11 Oct 2021 11:04:08.399,487.944
319,11 Oct 2021 20:21:26.344,11 Oct 2021 20:30:12.285,525.941
320,11 Oct 2021 21:59:17.969,11 Oct 2021 22:05:58.303,400.334
321,12 Oct 2021 09:42:40.127,12 Oct 2021 09:51:30.323,530.196
322,12 Oct 2021 11:19:49.676,12 Oct 2021 11:26:38.032,408.356
323,12 Oct 2021 19:10:33.752,12 Oct 2021 19:15:57.724,323.972
324,12 Oct 2021 20:44:40.154,12 Oct 2021 20:53:39.815,539.661
325,12 Oct 2021 22:24:49.508,12 Oct 2021 22:27:52.852,183.344
326,13 Oct 2021 08:31:04.638,13 Oct 2021 08:35:47.766,283.128
327,13 Oct 2021 10:06:00.606,13 Oct 2021 10:14:59.334,538.728
328,13 Oct 2021 11:44:03.616,13 Oct 2021 11:48:30.784,267.168
329,13 Oct 2021 19:32:41.410,13 Oct 2021 19:40:00.753,439.343
330,13 Oct 2021 21:08:16.927,13 Oct 2021 21:16:56.534,519.607
331,14 Oct 2021 08:53:27.895,14 Oct 2021 09:00:46.123,438.228
332,14 Oct 2021 10:29:31.455,14 Oct 2021 10:38:05.868,514.413
333,14 Oct 2021 19:55:19.796,14 Oct 2021 20:03:45.193,505.397
334,14 Oct 2021 21:32:20.809,14 Oct 2021 21:39:58.577,457.768
335,15 Oct 2021 09:16:25.877,15 Oct 2021 09:24:56.665,510.787
336,15 Oct 2021 10:53:13.250,15 Oct 2021 11:00:49.381,456.131
337,15 Oct 2021 18:45:16.012,15 Oct 2021 18:48:58.206,222.194
338,15 Oct 2021 20:18:21.766,15 Oct 2021 20:27:18.134,536.368
339,15 Oct 2021 21:57:05.776,15 Oct 2021 22:02:32.476,326.700
340,16 Oct 2021 08:06:31.232,16 Oct 2021 08:07:15.516,44.285
341,16 Oct 2021 09:39:40.061,16 Oct 2021 09:48:38.495,538.434
342,16 Oct 2021 11:17:11.235,16 Oct 2021 11:23:04.573,353.337
343,16 Oct 2021 19:06:56.199,16 Oct 2021 19:13:22.211,386.012
344,16 Oct 2021 20:41:46.071,16 Oct 2021 20:50:40.837,534.766
345,17 Oct 2021 08:27:32.096,17 Oct 2021 08:33:43.595,371.499
346,17 Oct 2021 10:03:05.497,17 Oct 2021 10:11:56.874,531.377
347,17 Oct 2021 11:41:57.511,17 Oct 2021 11:44:19.292,141.781
348,17 Oct 2021 19:29:19.864,17 Oct 2021 19:37:14.918,475.054
