"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
345,16 Oct 2021 05:02:04.303,16 Oct 2021 05:08:25.097,380.794
346,16 Oct 2021 06:39:14.083,16 Oct 2021 06:42:39.692,205.609
347,17 Oct 2021 00:53:58.945,17 Oct 2021 01:00:07.816,368.871
348,17 Oct 2021 02:29:54.386,17 Oct 2021 02:36:26.154,391.768
349,17 Oct 2021 04:06:11.972,17 Oct 2021 04:12:43.361,391.389
350,17 Oct 2021 05:42:36.023,17 Oct 2021 05:48:19.807,343.783
351,17 Oct 2021 23:59:03.118,18 Oct 2021 00:03:55.111,291.993
352,18 Oct 2021 01:34:06.152,18 Oct 2021 01:40:34.472,388.320
353,18 Oct 2021 03:10:19.680,18 Oct 2021 03:16:51.241,391.562
354,18 Oct 2021 04:46:36.233,18 Oct 2021 04:53:00.053,383.820
355,18 Oct 2021 06:23:33.519,18 Oct 2021 06:27:32.965,239.446
356,19 Oct 2021 00:38:36.300,19 Oct 2021 00:44:38.800,362.499
357,19 Oct 2021 02:14:26.626,19 Oct 2021 02:20:58.391,391.765
358,19 Oct 2021 03:50:44.281,19 Oct 2021 03:57:15.924,391.643
359,19 Oct 2021 05:27:05.971,19 Oct 2021 05:32:59.176,353.204
360,19 Oct 2021 23:43:49.469,19 Oct 2021 23:48:20.338,270.869
361,20 Oct 2021 01:18:40.077,20 Oct 2021 01:25:06.670,386.593
362,20 Oct 2021 02:54:51.729,20 Oct 2021 03:01:23.270,391.542
363,20 Oct 2021 04:31:08.307,20 Oct 2021 04:37:34.504,386.198
364,20 Oct 2021 06:07:56.204,20 Oct 2021 06:12:22.468,266.264
365,21 Oct 2021 00:23:14.511,21 Oct 2021 00:29:09.367,354.856
366,21 Oct 2021 01:58:58.991,21 Oct 2021 02:05:30.666,391.676
367,21 Oct 2021 03:35:16.563,21 Oct 2021 03:41:48.319,391.756
368,21 Oct 2021 05:11:36.448,21 Oct 2021 05:17:37.563,361.115
369,21 Oct 2021 23:28:38.383,21 Oct 2021 23:32:43.506,245.123
370,22 Oct 2021 01:03:14.438,22 Oct 2021 01:09:38.767,384.329
371,22 Oct 2021 02:39:23.759,22 Oct 2021 02:45:55.314,391.555
372,22 Oct 2021 04:15:40.489,22 Oct 2021 04:22:08.509,388.020
373,22 Oct 2021 05:52:21.076,22 Oct 2021 05:57:09.266,288.190
374,23 Oct 2021 00:07:53.681,23 Oct 2021 00:13:39.426,345.745
375,23 Oct 2021 01:43:31.520,23 Oct 2021 01:50:02.968,391.448
376,23 Oct 2021 03:19:48.806,23 Oct 2021 03:26:20.579,391.773
377,23 Oct 2021 04:56:07.359,23 Oct 2021 05:02:15.079,367.719
378,23 Oct 2021 23:13:30.800,23 Oct 2021 23:17:03.697,212.897
379,24 Oct 2021 00:47:49.290,24 Oct 2021 00:54:10.729,381.439
380,24 Oct 2021 02:23:55.787,24 Oct 2021 02:30:27.387,391.600
381,24 Oct 2021 04:00:12.742,24 Oct 2021 04:06:42.126,389.384
382,24 Oct 2021 05:36:47.546,24 Oct 2021 05:41:53.957,306.411
383,24 Oct 2021 23:52:33.939,24 Oct 2021 23:58:08.864,334.925
384,25 Oct 2021 01:28:04.252,25 Oct 2021 01:34:35.293,391.041
385,25 Oct 2021 03:04:21.007,25 Oct 2021 03:10:52.740,391.733
386,25 Oct 2021 04:40:38.616,25 Oct 2021 04:46:51.820,373.204
387,25 Oct 2021 06:18:30.731,25 Oct 2021 06:20:13.015,102.284
388,25 Oct 2021 22:58:28.677,25 Oct 2021 23:01:18.954,170.278
389,26 Oct 2021 00:32:24.696,26 Oct 2021 00:38:42.506,377.811
390,26 Oct 2021 02:08:27.833,26 Oct 2021 02:14:59.497,391.664
391,26 Oct 2021 03:44:45.044,26 Oct 2021 03:51:15.402,390.358
392,26 Oct 2021 05:21:15.235,26 Oct 2021 05:26:36.940,321.705
393,26 Oct 2021 23:37:15.429,26 Oct 2021 23:42:37.534,322.105
394,27 Oct 2021 01:12:37.230,27 Oct 2021 01:19:07.612,390.382
395,27 Oct 2021 02:48:53.163,27 Oct 2021 02:55:24.827,391.664
396,27 Oct 2021 04:25:10.165,27 Oct 2021 04:31:27.859,377.694
397,27 Oct 2021 06:02:34.303,27 Oct 2021 06:05:23.124,168.821
398,27 Oct 2021 22:43:38.193,27 Oct 2021 22:45:23.103,104.910
399,28 Oct 2021 00:17:00.720,28 Oct 2021 00:23:14.063,373.343
400,28 Oct 2021 01:52:59.921,28 Oct 2021 01:59:31.652,391.732
401,28 Oct 2021 03:29:17.363,28 Oct 2021 03:35:48.389,391.025
402,28 Oct 2021 05:05:43.884,28 Oct 2021 05:11:18.470,334.586
403,28 Oct 2021 23:21:58.363,28 Oct 2021 23:27:05.257,306.894
404,29 Oct 2021 00:57:10.496,29 Oct 2021 01:03:39.914,389.418
405,29 Oct 2021 02:33:25.275,29 Oct 2021 02:39:56.877,391.602
406,29 Oct 2021 04:09:41.940,29 Oct 2021 04:16:03.285,381.345
407,29 Oct 2021 05:46:49.367,29 Oct 2021 05:50:21.208,211.841
408,30 Oct 2021 00:01:37.437,30 Oct 2021 00:07:45.330,367.892
409,30 Oct 2021 01:37:32.080,30 Oct 2021 01:44:03.850,391.770
410,30 Oct 2021 03:13:49.684,30 Oct 2021 03:20:21.125,391.441
411,30 Oct 2021 04:50:13.303,30 Oct 2021 04:55:58.760,345.457
412,30 Oct 2021 23:06:43.005,30 Oct 2021 23:11:31.763,288.758
413,31 Oct 2021 00:41:44.103,31 Oct 2021 00:48:12.169,388.066
414,31 Oct 2021 02:17:57.349,31 Oct 2021 02:24:28.905,391.556
415,31 Oct 2021 03:54:13.896,31 Oct 2021 04:00:38.151,384.255
416,31 Oct 2021 05:31:09.448,31 Oct 2021 05:35:13.747,244.299
417,31 Oct 2021 23:46:14.927,31 Oct 2021 23:52:16.248,361.321
418,1 Nov 2021 01:22:04.336,1 Nov 2021 01:28:36.094,391.758
419,1 Nov 2021 02:58:21.989,1 Nov 2021 03:04:53.660,391.671
420,1 Nov 2021 04:34:43.345,1 Nov 2021 04:40:37.960,354.615
421,1 Nov 2021 22:51:29.735,1 Nov 2021 22:55:56.694,266.959
422,2 Nov 2021 00:26:18.096,2 Nov 2021 00:32:44.354,386.257
423,2 Nov 2021 02:02:29.394,2 Nov 2021 02:09:00.935,391.542
424,2 Nov 2021 03:38:45.990,2 Nov 2021 03:45:12.526,386.536
425,2 Nov 2021 05:15:32.549,2 Nov 2021 05:20:02.744,270.195
426,2 Nov 2021 23:30:53.289,2 Nov 2021 23:36:46.741,353.453
427,3 Nov 2021 01:06:36.725,3 Nov 2021 01:13:08.374,391.649
428,3 Nov 2021 02:42:54.266,3 Nov 2021 02:49:26.030,391.764
429,3 Nov 2021 04:19:13.900,3 Nov 2021 04:25:16.197,362.297
430,3 Nov 2021 22:36:19.149,3 Nov 2021 22:40:19.449,240.299
431,4 Nov 2021 00:10:52.535,4 Nov 2021 00:17:16.431,383.897
432,4 Nov 2021 01:47:01.423,4 Nov 2021 01:53:32.984,391.561
433,4 Nov 2021 03:23:18.187,4 Nov 2021 03:29:46.463,388.276
434,4 Nov 2021 04:59:57.721,4 Nov 2021 05:04:49.157,291.436
435,4 Nov 2021 23:15:32.629,4 Nov 2021 23:21:16.707,344.077
436,5 Nov 2021 00:51:09.285,5 Nov 2021 00:57:40.681,391.395
437,5 Nov 2021 02:27:26.502,5 Nov 2021 02:33:58.271,391.769
438,5 Nov 2021 04:03:44.874,5 Nov 2021 04:09:53.578,368.704
439,5 Nov 2021 22:21:12.290,5 Nov 2021 22:24:39.001,206.711
440,5 Nov 2021 23:55:27.474,6 Nov 2021 00:01:48.365,380.892
441,6 Nov 2021 01:31:33.452,6 Nov 2021 01:38:05.062,391.610
442,6 Nov 2021 03:07:50.449,6 Nov 2021 03:14:20.020,389.571
443,6 Nov 2021 04:44:24.415,6 Nov 2021 04:49:33.547,309.132
444,6 Nov 2021 23:00:13.082,6 Nov 2021 23:05:46.025,332.943
445,7 Nov 2021 00:35:42.055,7 Nov 2021 00:42:13.006,390.951
446,7 Nov 2021 02:11:58.696,7 Nov 2021 02:18:30.417,391.722
447,7 Nov 2021 03:48:16.186,7 Nov 2021 03:54:30.196,374.010
448,7 Nov 2021 05:26:02.109,7 Nov 2021 05:27:58.598,116.489
449,7 Nov 2021 22:06:11.430,7 Nov 2021 22:08:53.081,161.651
450,7 Nov 2021 23:40:02.974,7 Nov 2021 23:46:20.112,377.138
451,8 Nov 2021 01:16:05.503,8 Nov 2021 01:22:37.178,391.675
452,8 Nov 2021 02:52:22.755,8 Nov 2021 02:58:53.244,390.489
453,8 Nov 2021 04:28:52.279,8 Nov 2021 04:34:16.269,323.990
454,8 Nov 2021 22:44:54.796,8 Nov 2021 22:50:14.556,319.760
455,9 Nov 2021 00:20:15.078,9 Nov 2021 00:26:45.323,390.244
456,9 Nov 2021 01:56:30.844,9 Nov 2021 02:03:02.497,391.654
457,9 Nov 2021 03:32:47.772,9 Nov 2021 03:39:06.128,378.356
458,9 Nov 2021 05:10:08.656,9 Nov 2021 05:13:05.644,176.988
459,9 Nov 2021 21:51:24.809,9 Nov 2021 21:52:53.456,88.648
460,9 Nov 2021 23:24:39.107,9 Nov 2021 23:30:51.622,372.515
461,10 Nov 2021 01:00:37.600,10 Nov 2021 01:07:09.340,391.740
462,10 Nov 2021 02:36:55.076,10 Nov 2021 02:43:26.186,391.110
463,10 Nov 2021 04:13:21.066,10 Nov 2021 04:18:57.584,336.517
464,10 Nov 2021 22:29:37.991,10 Nov 2021 22:34:42.094,304.103
465,11 Nov 2021 00:04:48.397,11 Nov 2021 00:11:17.618,389.222
466,11 Nov 2021 01:41:02.949,11 Nov 2021 01:47:34.541,391.592
467,11 Nov 2021 03:17:19.580,11 Nov 2021 03:23:41.455,381.875
468,11 Nov 2021 04:54:24.781,11 Nov 2021 04:58:02.576,217.796
469,11 Nov 2021 23:09:15.950,11 Nov 2021 23:15:22.835,366.884
470,12 Nov 2021 00:45:09.773,12 Nov 2021 00:51:41.546,391.773
471,12 Nov 2021 02:21:27.395,12 Nov 2021 02:27:58.888,391.493
472,12 Nov 2021 03:57:50.599,12 Nov 2021 04:03:37.679,347.080
473,12 Nov 2021 22:14:22.948,12 Nov 2021 22:19:08.376,285.427
474,12 Nov 2021 23:49:22.065,12 Nov 2021 23:55:49.863,387.798
475,13 Nov 2021 01:25:35.017,13 Nov 2021 01:32:06.569,391.552
476,13 Nov 2021 03:01:51.562,13 Nov 2021 03:08:16.235,384.673
477,13 Nov 2021 04:38:45.462,13 Nov 2021 04:42:54.432,248.970
478,13 Nov 2021 22:53:53.577,13 Nov 2021 22:59:53.689,360.112
479,14 Nov 2021 00:29:42.049,14 Nov 2021 00:36:13.797,391.748
480,14 Nov 2021 02:05:59.696,14 Nov 2021 02:12:31.391,391.694
481,14 Nov 2021 03:42:20.732,14 Nov 2021 03:48:16.715,355.983
482,14 Nov 2021 21:59:10.074,14 Nov 2021 22:03:32.990,262.916
483,14 Nov 2021 23:33:56.127,14 Nov 2021 23:40:22.031,385.903
484,15 Nov 2021 01:10:07.058,15 Nov 2021 01:16:38.601,391.542
485,15 Nov 2021 02:46:23.675,15 Nov 2021 02:52:50.534,386.859
486,15 Nov 2021 04:23:08.952,15 Nov 2021 04:27:42.950,273.998
487,15 Nov 2021 22:38:32.093,15 Nov 2021 22:44:24.102,352.008
488,16 Nov 2021 00:14:14.464,16 Nov 2021 00:20:46.082,391.618
489,16 Nov 2021 01:50:31.967,16 Nov 2021 01:57:03.737,391.769
490,16 Nov 2021 03:26:51.363,16 Nov 2021 03:32:54.804,363.441
491,16 Nov 2021 21:44:00.015,16 Nov 2021 21:47:55.305,235.290
492,16 Nov 2021 23:18:30.644,16 Nov 2021 23:24:54.090,383.446
493,17 Nov 2021 00:54:39.086,17 Nov 2021 01:01:10.653,391.567
494,17 Nov 2021 02:30:55.885,17 Nov 2021 02:37:24.405,388.520
495,17 Nov 2021 04:07:34.407,17 Nov 2021 04:12:29.001,294.593
496,17 Nov 2021 22:23:11.612,17 Nov 2021 22:28:53.969,342.357
497,17 Nov 2021 23:58:47.056,18 Nov 2021 00:05:18.395,391.339
498,18 Nov 2021 01:35:04.196,18 Nov 2021 01:41:35.959,391.763
499,18 Nov 2021 03:11:22.398,18 Nov 2021 03:17:32.051,369.653
500,18 Nov 2021 21:28:53.937,18 Nov 2021 21:32:14.163,200.226
501,18 Nov 2021 23:03:05.672,18 Nov 2021 23:09:25.995,380.322
502,19 Nov 2021 00:39:11.118,19 Nov 2021 00:45:42.738,391.620
503,19 Nov 2021 02:15:28.156,19 Nov 2021 02:21:57.902,389.746
504,19 Nov 2021 03:52:01.318,19 Nov 2021 03:57:13.092,311.774
505,19 Nov 2021 22:07:52.254,19 Nov 2021 22:13:23.172,330.918
506,19 Nov 2021 23:43:19.865,19 Nov 2021 23:49:50.718,390.853
507,20 Nov 2021 01:19:36.382,20 Nov 2021 01:26:08.094,391.711
508,20 Nov 2021 02:55:53.759,20 Nov 2021 03:02:08.549,374.790
509,20 Nov 2021 04:33:34.352,20 Nov 2021 04:35:43.300,128.948
510,20 Nov 2021 21:13:54.512,20 Nov 2021 21:16:26.897,152.384
511,20 Nov 2021 22:47:41.273,20 Nov 2021 22:53:57.707,376.434
512,21 Nov 2021 00:23:43.175,21 Nov 2021 00:30:14.861,391.687
513,21 Nov 2021 02:00:00.467,21 Nov 2021 02:06:31.078,390.611
514,21 Nov 2021 03:36:29.348,21 Nov 2021 03:41:55.564,326.216
515,21 Nov 2021 21:52:34.203,21 Nov 2021 21:57:51.550,317.347
516,21 Nov 2021 23:27:52.932,21 Nov 2021 23:34:23.032,390.100
517,22 Nov 2021 01:04:08.523,22 Nov 2021 01:10:40.166,391.642
518,22 Nov 2021 02:40:25.386,22 Nov 2021 02:46:44.379,378.994
519,22 Nov 2021 04:17:43.239,22 Nov 2021 04:20:47.915,184.676
520,22 Nov 2021 20:59:13.486,22 Nov 2021 21:00:21.766,68.280
521,22 Nov 2021 22:32:17.522,22 Nov 2021 22:38:29.173,371.651
522,23 Nov 2021 00:08:15.282,23 Nov 2021 00:14:47.032,391.750
523,23 Nov 2021 01:44:32.789,23 Nov 2021 01:51:03.977,391.188
524,23 Nov 2021 03:20:58.270,23 Nov 2021 03:26:36.663,338.393
525,23 Nov 2021 21:37:17.667,23 Nov 2021 21:42:18.903,301.236
526,23 Nov 2021 23:12:26.307,23 Nov 2021 23:18:55.322,389.015
527,24 Nov 2021 00:48:40.622,24 Nov 2021 00:55:12.205,391.584
528,24 Nov 2021 02:24:57.226,24 Nov 2021 02:31:19.611,382.385
529,24 Nov 2021 04:02:00.315,24 Nov 2021 04:05:43.811,223.496
530,24 Nov 2021 22:16:54.485,24 Nov 2021 22:23:00.335,365.850
531,24 Nov 2021 23:52:47.470,24 Nov 2021 23:59:19.244,391.774
532,25 Nov 2021 01:29:05.106,25 Nov 2021 01:35:36.641,391.535
533,25 Nov 2021 03:05:27.912,25 Nov 2021 03:11:16.574,348.661
534,25 Nov 2021 21:22:02.951,25 Nov 2021 21:26:44.934,281.983
535,25 Nov 2021 22:57:00.035,25 Nov 2021 23:03:27.555,387.521
536,26 Nov 2021 00:33:12.684,26 Nov 2021 00:39:44.232,391.548
537,26 Nov 2021 02:09:29.232,26 Nov 2021 02:15:54.305,385.073
538,26 Nov 2021 03:46:21.543,26 Nov 2021 03:50:35.027,253.484
539,26 Nov 2021 22:01:32.252,26 Nov 2021 22:07:31.120,358.868
540,26 Nov 2021 23:37:19.766,26 Nov 2021 23:43:51.501,391.735
541,27 Nov 2021 01:13:37.403,27 Nov 2021 01:20:09.117,391.714
542,27 Nov 2021 02:49:58.133,27 Nov 2021 02:55:55.445,357.312
543,27 Nov 2021 21:06:50.489,27 Nov 2021 21:11:09.224,258.735
544,27 Nov 2021 22:41:34.170,27 Nov 2021 22:47:59.707,385.537
545,28 Nov 2021 00:17:44.722,28 Nov 2021 00:24:16.266,391.544
546,28 Nov 2021 01:54:01.362,28 Nov 2021 02:00:28.527,387.164
547,28 Nov 2021 03:30:45.408,28 Nov 2021 03:35:23.091,277.683
548,28 Nov 2021 21:46:10.929,28 Nov 2021 21:52:01.446,350.518
549,28 Nov 2021 23:21:52.208,28 Nov 2021 23:28:23.791,391.583
550,29 Nov 2021 00:58:09.667,29 Nov 2021 01:04:41.440,391.773
551,29 Nov 2021 02:34:28.836,29 Nov 2021 02:40:33.384,364.548
552,29 Nov 2021 20:51:40.987,29 Nov 2021 20:55:31.069,230.083
553,29 Nov 2021 22:26:08.768,29 Nov 2021 22:32:31.743,382.975
554,30 Nov 2021 00:02:16.749,30 Nov 2021 00:08:48.323,391.574
555,30 Nov 2021 01:38:33.584,30 Nov 2021 01:45:02.334,388.749
556,30 Nov 2021 03:15:11.133,30 Nov 2021 03:20:08.785,297.652
557,30 Nov 2021 21:30:50.616,30 Nov 2021 21:36:31.214,340.597
558,30 Nov 2021 23:06:24.833,30 Nov 2021 23:12:56.106,391.273
559,1 Dec 2021 00:42:41.889,1 Dec 2021 00:49:13.645,391.757
560,1 Dec 2021 02:18:59.930,1 Dec 2021 02:25:10.505,370.575
561,1 Dec 2021 03:57:26.782,1 Dec 2021 03:57:53.847,27.065
562,1 Dec 2021 20:36:35.755,1 Dec 2021 20:39:49.167,193.412
563,1 Dec 2021 22:10:43.887,1 Dec 2021 22:17:03.622,379.735
564,1 Dec 2021 23:46:48.783,1 Dec 2021 23:53:20.411,391.628
565,2 Dec 2021 01:23:05.864,2 Dec 2021 01:29:35.774,389.910
566,2 Dec 2021 02:59:38.250,2 Dec 2021 03:04:52.590,314.340
567,2 Dec 2021 21:15:31.466,2 Dec 2021 21:21:00.290,328.824
568,2 Dec 2021 22:50:57.682,2 Dec 2021 22:57:28.430,390.748
569,3 Dec 2021 00:27:14.068,3 Dec 2021 00:33:45.769,391.702
570,3 Dec 2021 02:03:31.340,3 Dec 2021 02:09:46.888,375.548
571,3 Dec 2021 03:41:07.218,3 Dec 2021 03:43:27.362,140.144
572,3 Dec 2021 20:21:37.982,3 Dec 2021 20:24:00.333,142.351
573,3 Dec 2021 21:55:19.589,3 Dec 2021 22:01:35.295,375.707
574,3 Dec 2021 23:31:20.847,3 Dec 2021 23:37:52.543,391.696
575,4 Dec 2021 01:07:38.178,4 Dec 2021 01:14:08.903,390.724
576,4 Dec 2021 02:44:06.441,4 Dec 2021 02:49:34.821,328.380
577,4 Dec 2021 21:00:13.648,4 Dec 2021 21:05:28.519,314.871
578,4 Dec 2021 22:35:30.796,4 Dec 2021 22:42:00.741,389.944
579,5 Dec 2021 00:11:46.201,5 Dec 2021 00:18:17.831,391.630
580,5 Dec 2021 01:48:03.005,5 Dec 2021 01:54:22.613,379.609
581,5 Dec 2021 03:25:18.028,5 Dec 2021 03:28:29.965,191.936
582,5 Dec 2021 20:07:07.305,5 Dec 2021 20:07:44.950,37.644
583,5 Dec 2021 21:39:55.951,5 Dec 2021 21:46:06.715,370.763
584,5 Dec 2021 23:15:52.965,5 Dec 2021 23:22:24.720,391.755
585,6 Dec 2021 00:52:10.500,6 Dec 2021 00:58:41.758,391.257
586,6 Dec 2021 02:28:35.497,6 Dec 2021 02:34:15.712,340.216
587,6 Dec 2021 20:44:57.391,6 Dec 2021 20:49:55.673,298.282
588,6 Dec 2021 22:20:04.226,6 Dec 2021 22:26:33.022,388.796
589,6 Dec 2021 23:56:18.293,7 Dec 2021 00:02:49.869,391.576
590,7 Dec 2021 01:32:34.875,7 Dec 2021 01:38:57.751,382.876
591,7 Dec 2021 03:09:35.958,7 Dec 2021 03:13:24.916,228.959
592,7 Dec 2021 21:24:33.041,7 Dec 2021 21:30:37.817,364.776
593,7 Dec 2021 23:00:25.169,7 Dec 2021 23:06:56.942,391.773
594,8 Dec 2021 00:36:42.815,8 Dec 2021 00:43:14.390,391.575
595,8 Dec 2021 02:13:05.239,8 Dec 2021 02:18:55.439,350.200
596,8 Dec 2021 20:29:43.012,8 Dec 2021 20:34:21.452,278.439
597,8 Dec 2021 22:04:38.017,8 Dec 2021 22:11:05.245,387.227
598,8 Dec 2021 23:40:50.350,8 Dec 2021 23:47:21.895,391.545
599,9 Dec 2021 01:17:06.904,9 Dec 2021 01:23:32.362,385.458
600,9 Dec 2021 02:53:57.698,9 Dec 2021 02:58:15.539,257.841
601,9 Dec 2021 21:09:10.950,9 Dec 2021 21:15:08.536,357.586
602,9 Dec 2021 22:44:57.486,9 Dec 2021 22:51:29.205,391.719
603,10 Dec 2021 00:21:15.107,10 Dec 2021 00:27:46.838,391.731
604,10 Dec 2021 01:57:35.545,10 Dec 2021 02:03:34.144,358.598
605,10 Dec 2021 20:14:30.982,10 Dec 2021 20:18:45.393,254.411
606,10 Dec 2021 21:49:12.225,10 Dec 2021 21:55:37.381,385.156
607,10 Dec 2021 23:25:22.385,10 Dec 2021 23:31:53.932,391.547
608,11 Dec 2021 01:01:39.052,11 Dec 2021 01:08:06.512,387.460
609,11 Dec 2021 02:38:21.914,11 Dec 2021 02:43:03.165,281.251
610,11 Dec 2021 20:53:49.786,11 Dec 2021 20:59:38.775,348.989
611,11 Dec 2021 22:29:29.956,11 Dec 2021 22:36:01.500,391.544
612,12 Dec 2021 00:05:47.363,12 Dec 2021 00:12:19.139,391.776
613,12 Dec 2021 01:42:06.320,12 Dec 2021 01:48:11.945,365.626
614,12 Dec 2021 19:59:22.072,12 Dec 2021 20:03:06.734,224.662
615,12 Dec 2021 21:33:46.905,12 Dec 2021 21:40:09.390,382.485
616,12 Dec 2021 23:09:54.412,12 Dec 2021 23:16:25.994,391.582
617,13 Dec 2021 00:46:11.286,13 Dec 2021 00:52:40.255,388.970
618,13 Dec 2021 02:22:47.895,13 Dec 2021 02:27:48.522,300.626
619,13 Dec 2021 20:38:29.661,13 Dec 2021 20:44:08.439,338.778
620,13 Dec 2021 22:14:02.615,13 Dec 2021 22:20:33.819,391.204
621,13 Dec 2021 23:50:19.580,13 Dec 2021 23:56:51.327,391.747
622,14 Dec 2021 01:26:37.466,14 Dec 2021 01:32:48.938,371.471
623,14 Dec 2021 03:04:47.245,14 Dec 2021 03:05:50.385,63.140
624,14 Dec 2021 19:44:17.764,14 Dec 2021 19:47:23.993,186.230
625,14 Dec 2021 21:18:22.116,14 Dec 2021 21:24:41.240,379.124
626,14 Dec 2021 22:54:26.450,14 Dec 2021 23:00:58.089,391.639
627,15 Dec 2021 00:30:43.572,15 Dec 2021 00:37:13.640,390.068
628,15 Dec 2021 02:07:15.208,15 Dec 2021 02:12:32.045,316.837
629,15 Dec 2021 20:23:10.713,15 Dec 2021 20:28:37.389,326.675
630,15 Dec 2021 21:58:35.506,15 Dec 2021 22:05:06.141,390.635
631,15 Dec 2021 23:34:51.751,15 Dec 2021 23:41:23.440,391.689
632,16 Dec 2021 01:11:08.923,16 Dec 2021 01:17:25.207,376.283
633,16 Dec 2021 02:48:40.574,16 Dec 2021 02:51:10.920,150.347
634,16 Dec 2021 19:29:21.930,16 Dec 2021 19:31:33.316,131.386
635,16 Dec 2021 21:02:57.922,16 Dec 2021 21:09:12.876,374.954
636,16 Dec 2021 22:38:58.520,16 Dec 2021 22:45:30.230,391.709
637,17 Dec 2021 00:15:15.890,17 Dec 2021 00:21:46.721,390.831
638,17 Dec 2021 01:51:43.561,17 Dec 2021 01:57:14.039,330.478
639,17 Dec 2021 20:07:53.139,17 Dec 2021 20:13:05.456,312.316
640,17 Dec 2021 21:43:08.669,17 Dec 2021 21:49:38.448,389.779
641,17 Dec 2021 23:19:23.877,17 Dec 2021 23:25:55.500,391.622
642,18 Dec 2021 00:55:40.629,18 Dec 2021 01:02:00.830,380.201
643,18 Dec 2021 02:32:52.998,18 Dec 2021 02:36:11.822,198.824
644,18 Dec 2021 20:47:34.400,18 Dec 2021 20:53:44.248,369.848
645,18 Dec 2021 22:23:30.650,18 Dec 2021 22:30:02.413,391.762
646,18 Dec 2021 23:59:48.212,19 Dec 2021 00:06:19.535,391.323
647,19 Dec 2021 01:36:12.733,19 Dec 2021 01:41:54.728,341.995
648,19 Dec 2021 19:52:37.167,19 Dec 2021 19:57:32.407,295.240
649,19 Dec 2021 21:27:42.155,19 Dec 2021 21:34:10.726,388.571
650,19 Dec 2021 23:03:55.963,19 Dec 2021 23:10:27.532,391.569
651,20 Dec 2021 00:40:12.529,20 Dec 2021 00:46:35.877,383.349
652,20 Dec 2021 02:17:11.701,20 Dec 2021 02:21:05.914,234.213
653,20 Dec 2021 20:32:11.619,20 Dec 2021 20:38:15.293,363.674
654,20 Dec 2021 22:08:02.871,20 Dec 2021 22:14:34.642,391.771
655,20 Dec 2021 23:44:20.524,20 Dec 2021 23:50:52.135,391.611
656,21 Dec 2021 01:20:42.579,21 Dec 2021 01:26:34.277,351.699
657,21 Dec 2021 19:37:23.139,21 Dec 2021 19:41:57.917,274.779
658,21 Dec 2021 21:12:16.012,21 Dec 2021 21:18:42.936,386.925
659,21 Dec 2021 22:48:28.016,21 Dec 2021 22:54:59.559,391.543
660,22 Dec 2021 00:24:44.580,22 Dec 2021 00:31:10.409,385.829
661,22 Dec 2021 02:01:33.920,22 Dec 2021 02:05:55.969,262.049
662,22 Dec 2021 20:16:49.675,22 Dec 2021 20:22:45.938,356.263
663,22 Dec 2021 21:52:35.211,22 Dec 2021 21:59:06.911,391.699
664,22 Dec 2021 23:28:52.811,22 Dec 2021 23:35:24.556,391.745
665,23 Dec 2021 01:05:12.971,23 Dec 2021 01:11:12.825,359.854
666,23 Dec 2021 19:22:11.560,23 Dec 2021 19:26:21.492,249.932
667,23 Dec 2021 20:56:50.294,23 Dec 2021 21:03:15.052,384.759
668,23 Dec 2021 22:33:00.048,23 Dec 2021 22:39:31.599,391.551
669,24 Dec 2021 00:09:16.746,24 Dec 2021 00:15:44.487,387.740
670,24 Dec 2021 01:45:58.468,24 Dec 2021 01:50:43.180,284.712
671,24 Dec 2021 20:01:28.673,24 Dec 2021 20:07:16.088,347.416
672,24 Dec 2021 21:37:07.709,24 Dec 2021 21:43:39.210,391.500
673,24 Dec 2021 23:13:25.060,24 Dec 2021 23:19:56.836,391.775
674,25 Dec 2021 00:49:43.813,25 Dec 2021 00:55:50.482,366.668
675,25 Dec 2021 19:07:03.279,25 Dec 2021 19:10:42.290,219.012
676,25 Dec 2021 20:41:25.057,25 Dec 2021 20:47:47.040,381.983
677,25 Dec 2021 22:17:32.075,25 Dec 2021 22:24:03.666,391.591
678,25 Dec 2021 23:53:48.988,26 Dec 2021 00:00:18.167,389.179
679,26 Dec 2021 01:30:24.694,26 Dec 2021 01:35:28.203,303.509
680,26 Dec 2021 19:46:08.734,26 Dec 2021 19:51:45.643,336.909
681,26 Dec 2021 21:21:40.404,26 Dec 2021 21:28:11.531,391.128
682,26 Dec 2021 22:57:57.270,26 Dec 2021 23:04:29.011,391.741
683,27 Dec 2021 00:34:15.019,27 Dec 2021 00:40:27.352,372.333
684,27 Dec 2021 02:12:14.904,27 Dec 2021 02:13:39.714,84.811
685,27 Dec 2021 18:51:59.988,27 Dec 2021 18:54:58.623,178.635
686,27 Dec 2021 20:26:00.362,27 Dec 2021 20:32:18.854,378.492
687,27 Dec 2021 22:02:04.117,27 Dec 2021 22:08:35.767,391.650
688,27 Dec 2021 23:38:21.282,27 Dec 2021 23:44:51.498,390.216
689,28 Dec 2021 01:14:52.195,28 Dec 2021 01:20:11.456,319.261
690,28 Dec 2021 19:30:49.998,28 Dec 2021 19:36:14.459,324.461
691,28 Dec 2021 21:06:13.337,28 Dec 2021 21:12:43.853,390.516
692,28 Dec 2021 22:42:29.434,28 Dec 2021 22:49:01.112,391.679
693,29 Dec 2021 00:18:46.520,29 Dec 2021 00:25:03.509,376.989
