"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
70,22 Aug 2021 00:29:35.672,22 Aug 2021 00:36:30.504,414.832
71,22 Aug 2021 13:20:31.281,22 Aug 2021 13:27:33.140,421.859
72,22 Aug 2021 23:57:35.365,23 Aug 2021 00:04:33.438,418.073
73,23 Aug 2021 01:33:23.221,23 Aug 2021 01:35:34.910,131.689
74,23 Aug 2021 12:48:40.209,23 Aug 2021 12:55:22.132,401.923
75,23 Aug 2021 14:22:18.781,23 Aug 2021 14:27:11.523,292.742
76,23 Aug 2021 23:26:02.670,23 Aug 2021 23:32:21.195,378.525
77,24 Aug 2021 00:59:28.800,24 Aug 2021 01:05:02.073,333.273
78,24 Aug 2021 12:17:10.503,24 Aug 2021 12:22:37.023,326.520
79,24 Aug 2021 13:49:47.419,24 Aug 2021 13:56:09.632,382.213
80,24 Aug 2021 22:55:03.240,24 Aug 2021 22:59:48.127,284.887
81,25 Aug 2021 00:26:46.183,25 Aug 2021 00:33:30.654,404.471
82,25 Aug 2021 11:46:48.939,25 Aug 2021 11:48:30.508,101.569
83,25 Aug 2021 13:17:36.142,25 Aug 2021 13:24:35.221,419.078
84,25 Aug 2021 23:54:36.931,26 Aug 2021 00:01:38.582,421.651
85,26 Aug 2021 12:45:40.011,26 Aug 2021 12:52:33.236,413.225
86,26 Aug 2021 14:19:40.725,26 Aug 2021 14:23:47.412,246.686
87,26 Aug 2021 23:22:55.382,26 Aug 2021 23:29:31.272,395.890
88,27 Aug 2021 00:56:56.794,27 Aug 2021 01:01:50.116,293.322
89,27 Aug 2021 12:14:02.144,27 Aug 2021 12:20:00.352,358.208
90,27 Aug 2021 13:46:59.034,27 Aug 2021 13:52:59.803,360.769
91,27 Aug 2021 22:51:43.974,27 Aug 2021 22:57:06.240,322.266
92,28 Aug 2021 00:23:59.908,28 Aug 2021 00:30:28.859,388.950
93,28 Aug 2021 11:43:02.827,28 Aug 2021 11:46:35.858,213.031
94,28 Aug 2021 13:14:42.468,28 Aug 2021 13:21:34.603,412.135
95,28 Aug 2021 22:21:26.995,28 Aug 2021 22:23:59.286,152.291
96,28 Aug 2021 23:51:41.219,28 Aug 2021 23:58:42.245,421.026
97,29 Aug 2021 12:42:41.557,29 Aug 2021 12:49:41.331,419.774
98,29 Aug 2021 14:17:10.851,29 Aug 2021 14:20:13.867,183.016
99,29 Aug 2021 23:19:51.018,29 Aug 2021 23:26:39.662,408.644
100,30 Aug 2021 00:54:32.978,30 Aug 2021 00:58:31.311,238.334
101,30 Aug 2021 12:10:57.057,30 Aug 2021 12:17:19.108,382.051
102,30 Aug 2021 13:44:12.908,30 Aug 2021 13:49:46.462,333.554
103,30 Aug 2021 22:48:29.251,30 Aug 2021 22:54:21.059,351.808
104,31 Aug 2021 00:21:17.245,31 Aug 2021 00:27:24.731,367.486
105,31 Aug 2021 11:39:40.313,31 Aug 2021 11:44:16.233,275.920
106,31 Aug 2021 13:11:50.302,31 Aug 2021 13:18:31.235,400.933
107,31 Aug 2021 22:17:47.838,31 Aug 2021 22:21:34.574,226.736
108,31 Aug 2021 23:48:48.292,31 Aug 2021 23:55:44.370,416.078
109,1 Sep 2021 12:39:44.683,1 Sep 2021 12:46:46.599,421.916
110,1 Sep 2021 14:15:09.294,1 Sep 2021 14:16:10.744,61.449
111,1 Sep 2021 23:16:49.428,1 Sep 2021 23:23:46.513,417.085
112,2 Sep 2021 00:52:25.228,2 Sep 2021 00:54:57.808,152.580
113,2 Sep 2021 12:07:54.482,2 Sep 2021 12:14:34.059,399.577
114,2 Sep 2021 13:41:29.720,2 Sep 2021 13:46:28.943,299.223
115,2 Sep 2021 22:45:18.227,2 Sep 2021 22:51:33.421,375.193
116,3 Sep 2021 00:18:38.831,3 Sep 2021 00:24:17.646,338.815
117,3 Sep 2021 11:36:26.335,3 Sep 2021 11:41:46.721,320.386
118,3 Sep 2021 13:08:59.754,3 Sep 2021 13:15:25.004,385.250
119,3 Sep 2021 22:14:21.007,3 Sep 2021 22:18:58.791,277.785
120,3 Sep 2021 23:45:58.300,3 Sep 2021 23:52:44.815,406.515
121,4 Sep 2021 11:06:20.041,4 Sep 2021 11:07:24.224,64.183
122,4 Sep 2021 12:36:49.302,4 Sep 2021 12:43:49.127,419.825
123,4 Sep 2021 23:13:50.548,4 Sep 2021 23:20:51.896,421.349
124,5 Sep 2021 12:04:53.979,5 Sep 2021 12:11:45.681,411.701
125,5 Sep 2021 13:38:50.753,5 Sep 2021 13:43:05.950,255.197
126,5 Sep 2021 22:42:10.437,5 Sep 2021 22:48:43.793,393.356
127,6 Sep 2021 00:16:05.780,6 Sep 2021 00:21:06.522,300.742
128,6 Sep 2021 11:33:17.332,6 Sep 2021 11:39:10.911,353.578
129,6 Sep 2021 13:06:11.039,6 Sep 2021 13:12:15.712,364.673
130,6 Sep 2021 22:11:00.865,6 Sep 2021 22:16:17.574,316.710
131,6 Sep 2021 23:43:11.473,6 Sep 2021 23:49:43.360,391.888
132,7 Sep 2021 11:02:21.988,7 Sep 2021 11:05:41.745,199.757
133,7 Sep 2021 12:33:55.385,7 Sep 2021 12:40:48.952,413.567
134,7 Sep 2021 21:40:49.907,7 Sep 2021 21:43:05.257,135.350
135,7 Sep 2021 23:10:54.385,7 Sep 2021 23:17:55.808,421.422
136,8 Sep 2021 12:01:55.249,8 Sep 2021 12:08:54.259,419.009
137,8 Sep 2021 13:36:19.059,8 Sep 2021 13:39:34.431,195.372
138,8 Sep 2021 22:39:05.605,8 Sep 2021 22:45:52.449,406.845
139,9 Sep 2021 00:13:40.319,9 Sep 2021 00:17:49.135,248.816
140,9 Sep 2021 11:30:11.768,9 Sep 2021 11:36:30.356,378.588
141,9 Sep 2021 13:03:24.503,9 Sep 2021 13:09:02.990,338.487
142,9 Sep 2021 22:07:45.465,9 Sep 2021 22:13:32.866,347.401
143,9 Sep 2021 23:40:28.180,9 Sep 2021 23:46:39.653,371.473
144,10 Sep 2021 10:58:57.346,10 Sep 2021 11:03:24.473,267.127
145,10 Sep 2021 12:31:02.968,10 Sep 2021 12:37:46.041,403.073
146,10 Sep 2021 21:37:07.229,10 Sep 2021 21:40:43.857,216.628
147,10 Sep 2021 23:08:00.991,10 Sep 2021 23:14:58.190,417.198
148,11 Sep 2021 11:58:58.125,11 Sep 2021 12:05:59.983,421.857
149,11 Sep 2021 13:34:07.529,11 Sep 2021 13:35:41.489,93.961
150,11 Sep 2021 22:36:03.562,11 Sep 2021 22:42:59.549,415.988
151,12 Sep 2021 00:11:28.693,12 Sep 2021 00:14:19.281,170.588
152,12 Sep 2021 11:27:08.817,12 Sep 2021 11:33:45.897,397.080
153,12 Sep 2021 13:00:40.766,12 Sep 2021 13:05:46.224,305.458
154,12 Sep 2021 22:04:33.877,12 Sep 2021 22:10:45.595,371.718
155,12 Sep 2021 23:37:49.009,12 Sep 2021 23:43:33.115,344.107
156,13 Sep 2021 10:55:42.300,13 Sep 2021 11:00:56.251,313.951
157,13 Sep 2021 12:28:12.140,13 Sep 2021 12:34:40.300,388.160
158,13 Sep 2021 21:33:38.949,13 Sep 2021 21:38:09.317,270.368
159,13 Sep 2021 23:05:10.504,13 Sep 2021 23:11:58.927,408.424
160,14 Sep 2021 11:56:02.502,14 Sep 2021 12:03:02.957,420.455
161,14 Sep 2021 22:33:04.238,14 Sep 2021 22:40:05.171,420.932
162,15 Sep 2021 11:24:07.993,15 Sep 2021 11:30:58.042,410.049
163,15 Sep 2021 12:58:00.968,15 Sep 2021 13:02:24.268,263.300
164,15 Sep 2021 22:01:25.577,15 Sep 2021 22:07:56.268,390.691
165,15 Sep 2021 23:35:14.959,15 Sep 2021 23:40:22.765,307.806
166,16 Sep 2021 10:52:32.613,16 Sep 2021 10:58:21.340,348.727
167,16 Sep 2021 12:25:23.104,16 Sep 2021 12:31:31.527,368.423
168,16 Sep 2021 21:30:17.883,16 Sep 2021 21:35:28.818,310.935
169,16 Sep 2021 23:02:23.132,16 Sep 2021 23:08:57.808,394.676
170,17 Sep 2021 10:21:41.763,17 Sep 2021 10:24:46.985,185.223
171,17 Sep 2021 11:53:08.345,17 Sep 2021 12:00:03.230,414.885
172,17 Sep 2021 21:00:14.190,17 Sep 2021 21:02:09.885,115.696
173,17 Sep 2021 22:30:07.626,17 Sep 2021 22:37:09.327,421.701
174,18 Sep 2021 11:21:08.986,18 Sep 2021 11:28:07.105,418.118
175,18 Sep 2021 12:55:27.698,18 Sep 2021 12:58:54.527,206.829
176,18 Sep 2021 21:58:20.267,18 Sep 2021 22:05:05.195,404.928
177,18 Sep 2021 23:32:48.001,18 Sep 2021 23:37:06.654,258.654
178,19 Sep 2021 10:49:26.548,19 Sep 2021 10:55:41.497,374.949
179,19 Sep 2021 12:22:36.173,19 Sep 2021 12:28:19.401,343.227
180,19 Sep 2021 21:27:01.782,19 Sep 2021 21:32:44.601,342.819
181,19 Sep 2021 22:59:39.225,19 Sep 2021 23:05:54.499,375.274
182,20 Sep 2021 10:18:14.620,20 Sep 2021 10:22:32.437,257.818
183,20 Sep 2021 11:50:15.674,20 Sep 2021 11:57:00.775,405.101
184,20 Sep 2021 20:56:26.965,20 Sep 2021 20:59:52.825,205.860
185,20 Sep 2021 22:27:13.769,20 Sep 2021 22:34:11.969,418.201
186,21 Sep 2021 11:18:11.607,21 Sep 2021 11:25:13.291,421.683
187,21 Sep 2021 12:53:10.201,21 Sep 2021 12:55:07.762,117.561
188,21 Sep 2021 21:55:17.770,21 Sep 2021 22:02:12.544,414.774
189,21 Sep 2021 23:30:33.201,21 Sep 2021 23:33:39.751,186.549
190,22 Sep 2021 10:46:23.208,22 Sep 2021 10:52:57.643,394.435
191,22 Sep 2021 12:19:51.915,22 Sep 2021 12:25:03.366,311.451
192,22 Sep 2021 21:23:49.609,22 Sep 2021 21:29:57.711,368.103
193,22 Sep 2021 22:56:59.320,22 Sep 2021 23:02:48.481,349.161
194,23 Sep 2021 10:14:58.406,23 Sep 2021 10:20:05.606,307.201
195,23 Sep 2021 11:47:24.577,23 Sep 2021 11:53:55.506,390.929
196,23 Sep 2021 20:52:57.080,23 Sep 2021 20:57:19.687,262.607
197,23 Sep 2021 22:24:22.794,23 Sep 2021 22:31:12.990,410.196
198,24 Sep 2021 11:15:15.742,24 Sep 2021 11:22:16.714,420.973
199,24 Sep 2021 21:52:18.005,24 Sep 2021 21:59:18.407,420.402
200,25 Sep 2021 10:43:22.059,25 Sep 2021 10:50:10.320,408.261
201,25 Sep 2021 12:17:11.351,25 Sep 2021 12:21:42.383,271.032
202,25 Sep 2021 21:20:40.790,25 Sep 2021 21:27:08.700,387.911
203,25 Sep 2021 22:54:24.330,25 Sep 2021 22:59:38.857,314.526
204,26 Sep 2021 10:11:47.987,26 Sep 2021 10:17:31.642,343.655
205,26 Sep 2021 11:44:35.226,26 Sep 2021 11:50:47.255,372.029
206,26 Sep 2021 20:49:35.038,26 Sep 2021 20:54:39.960,304.922
207,26 Sep 2021 22:21:34.887,26 Sep 2021 22:28:12.195,397.308
208,27 Sep 2021 09:41:02.309,27 Sep 2021 09:43:51.412,169.103
209,27 Sep 2021 11:12:21.342,27 Sep 2021 11:19:17.433,416.090
210,27 Sep 2021 20:19:40.716,27 Sep 2021 20:21:12.307,91.591
211,27 Sep 2021 21:49:20.943,27 Sep 2021 21:56:22.808,421.865
212,28 Sep 2021 10:40:22.769,28 Sep 2021 10:47:19.876,417.107
213,28 Sep 2021 12:14:36.698,28 Sep 2021 12:18:14.235,217.537
214,28 Sep 2021 21:17:35.004,28 Sep 2021 21:24:17.897,402.892
215,28 Sep 2021 22:51:55.990,28 Sep 2021 22:56:23.907,267.916
216,29 Sep 2021 10:08:41.403,29 Sep 2021 10:14:52.534,371.131
217,29 Sep 2021 11:41:47.917,29 Sep 2021 11:47:35.711,347.793
218,29 Sep 2021 20:46:18.207,29 Sep 2021 20:51:56.270,338.063
219,29 Sep 2021 22:18:50.379,29 Sep 2021 22:25:09.276,378.897
220,30 Sep 2021 09:37:32.167,30 Sep 2021 09:41:40.092,247.924
221,30 Sep 2021 11:09:28.423,30 Sep 2021 11:16:15.430,407.007
222,30 Sep 2021 20:15:47.102,30 Sep 2021 20:19:01.432,194.330
223,30 Sep 2021 21:46:26.625,30 Sep 2021 21:53:25.701,419.076
224,1 Oct 2021 10:37:25.131,1 Oct 2021 10:44:26.525,421.395
225,1 Oct 2021 12:12:14.973,1 Oct 2021 12:14:31.903,136.930
226,1 Oct 2021 21:14:32.055,1 Oct 2021 21:21:25.498,413.443
227,1 Oct 2021 22:49:38.500,1 Oct 2021 22:52:59.463,200.964
228,2 Oct 2021 10:05:37.657,2 Oct 2021 10:12:09.295,391.638
229,2 Oct 2021 11:39:03.165,2 Oct 2021 11:44:20.369,317.204
230,2 Oct 2021 20:43:05.432,2 Oct 2021 20:49:09.766,364.334
231,2 Oct 2021 22:16:09.762,2 Oct 2021 22:22:03.754,353.991
232,3 Oct 2021 09:34:14.662,3 Oct 2021 09:39:14.771,300.109
233,3 Oct 2021 11:06:37.053,3 Oct 2021 11:13:10.636,393.583
234,3 Oct 2021 20:12:15.415,3 Oct 2021 20:16:29.887,254.472
235,3 Oct 2021 21:43:35.163,3 Oct 2021 21:50:27.002,411.839
236,4 Oct 2021 10:34:29.020,4 Oct 2021 10:41:30.400,421.380
237,4 Oct 2021 21:11:31.842,4 Oct 2021 21:18:31.604,419.762
238,4 Oct 2021 22:47:54.560,4 Oct 2021 22:49:02.853,68.293
239,5 Oct 2021 10:02:36.175,5 Oct 2021 10:09:22.516,406.341
240,5 Oct 2021 11:36:21.887,5 Oct 2021 11:41:00.308,278.421
241,5 Oct 2021 20:39:56.088,5 Oct 2021 20:46:21.080,384.992
242,5 Oct 2021 22:13:33.876,5 Oct 2021 22:18:54.808,320.932
243,6 Oct 2021 09:31:03.466,6 Oct 2021 09:36:41.806,338.341
244,6 Oct 2021 11:03:47.399,6 Oct 2021 11:10:02.891,375.492
245,6 Oct 2021 20:08:52.328,6 Oct 2021 20:13:50.998,298.670
246,6 Oct 2021 21:40:46.737,6 Oct 2021 21:47:26.519,399.783
247,7 Oct 2021 09:00:23.892,7 Oct 2021 09:02:54.767,150.875
248,7 Oct 2021 10:31:34.380,7 Oct 2021 10:38:31.564,417.184
249,7 Oct 2021 19:39:12.134,7 Oct 2021 19:40:09.878,57.744
250,7 Oct 2021 21:08:34.331,7 Oct 2021 21:15:36.246,421.915
251,8 Oct 2021 09:59:36.598,8 Oct 2021 10:06:32.569,415.971
252,8 Oct 2021 11:33:46.008,8 Oct 2021 11:37:33.601,227.594
253,8 Oct 2021 20:36:49.820,8 Oct 2021 20:43:30.556,400.736
254,8 Oct 2021 22:11:04.258,8 Oct 2021 22:15:40.919,276.662
255,9 Oct 2021 09:27:56.334,9 Oct 2021 09:34:03.461,367.127
256,9 Oct 2021 11:00:59.730,9 Oct 2021 11:06:51.917,352.186
257,9 Oct 2021 20:05:34.740,9 Oct 2021 20:11:07.857,333.117
258,9 Oct 2021 21:38:01.640,9 Oct 2021 21:44:23.983,382.344
259,10 Oct 2021 08:56:50.021,10 Oct 2021 09:00:47.401,237.380
260,10 Oct 2021 10:28:41.214,10 Oct 2021 10:35:30.010,408.796
261,10 Oct 2021 19:35:07.712,10 Oct 2021 19:38:09.602,181.890
262,10 Oct 2021 21:05:39.557,10 Oct 2021 21:12:39.395,419.838
263,11 Oct 2021 09:56:38.700,11 Oct 2021 10:03:39.683,420.983
264,11 Oct 2021 11:31:21.040,11 Oct 2021 11:33:54.716,153.676
265,11 Oct 2021 20:33:46.411,11 Oct 2021 20:40:38.415,412.005
266,11 Oct 2021 22:08:44.440,11 Oct 2021 22:12:18.577,214.136
267,12 Oct 2021 09:24:52.168,12 Oct 2021 09:31:20.850,388.683
268,12 Oct 2021 10:58:14.508,12 Oct 2021 11:03:37.253,322.745
269,12 Oct 2021 20:02:21.349,12 Oct 2021 20:08:21.770,360.421
270,12 Oct 2021 21:35:20.333,12 Oct 2021 21:41:18.934,358.601
271,13 Oct 2021 08:53:31.084,13 Oct 2021 08:58:23.736,292.651
272,13 Oct 2021 10:25:49.580,13 Oct 2021 10:32:25.684,396.104
273,13 Oct 2021 19:31:33.972,13 Oct 2021 19:35:39.899,245.926
274,13 Oct 2021 21:02:47.614,13 Oct 2021 21:09:40.966,413.352
275,14 Oct 2021 09:53:42.339,14 Oct 2021 10:00:44.010,421.672
276,14 Oct 2021 20:30:45.752,14 Oct 2021 20:37:44.758,419.006
277,14 Oct 2021 22:06:49.034,14 Oct 2021 22:08:33.201,104.167
278,15 Oct 2021 09:21:50.341,15 Oct 2021 09:28:34.626,404.285
279,15 Oct 2021 10:55:32.564,15 Oct 2021 11:00:18.059,285.495
280,15 Oct 2021 19:59:11.469,15 Oct 2021 20:05:33.411,381.942
281,15 Oct 2021 21:32:43.587,15 Oct 2021 21:38:10.626,327.039
282,16 Oct 2021 08:50:19.051,16 Oct 2021 08:55:51.824,332.773
283,16 Oct 2021 10:22:59.628,16 Oct 2021 10:29:18.439,378.811
284,16 Oct 2021 19:28:09.761,16 Oct 2021 19:33:01.926,292.165
285,16 Oct 2021 20:59:58.667,16 Oct 2021 21:06:40.792,402.125
286,17 Oct 2021 08:19:46.942,17 Oct 2021 08:21:56.609,129.666
287,17 Oct 2021 09:50:47.457,17 Oct 2021 09:57:45.616,418.159
288,17 Oct 2021 20:27:47.795,17 Oct 2021 20:34:49.644,421.849
289,18 Oct 2021 09:18:50.469,18 Oct 2021 09:25:45.182,414.713
290,18 Oct 2021 10:52:55.575,18 Oct 2021 10:56:52.665,237.090
291,18 Oct 2021 19:56:04.712,18 Oct 2021 20:02:43.176,398.464
292,18 Oct 2021 21:30:12.776,18 Oct 2021 21:34:57.713,284.936
293,19 Oct 2021 08:47:11.344,19 Oct 2021 08:53:14.266,362.922
294,19 Oct 2021 10:20:11.607,19 Oct 2021 10:26:08.027,356.420
295,19 Oct 2021 19:24:51.384,19 Oct 2021 19:30:19.371,327.987
296,19 Oct 2021 20:57:12.996,19 Oct 2021 21:03:38.621,385.625
297,20 Oct 2021 08:16:08.233,20 Oct 2021 08:19:54.315,226.082
298,20 Oct 2021 09:47:54.048,20 Oct 2021 09:54:44.518,410.470
299,20 Oct 2021 18:54:28.887,20 Oct 2021 18:57:17.234,168.348
300,20 Oct 2021 20:24:52.566,20 Oct 2021 20:31:53.042,420.476
301,21 Oct 2021 09:15:52.305,21 Oct 2021 09:22:52.768,420.463
302,21 Oct 2021 10:50:28.004,21 Oct 2021 10:53:16.593,168.589
303,21 Oct 2021 19:53:00.842,21 Oct 2021 19:59:51.289,410.446
304,21 Oct 2021 21:27:50.912,21 Oct 2021 21:31:37.195,226.283
305,22 Oct 2021 08:44:06.744,22 Oct 2021 08:50:32.312,385.568
306,22 Oct 2021 10:17:25.939,22 Oct 2021 10:22:54.014,328.075
307,22 Oct 2021 19:21:37.361,22 Oct 2021 19:27:33.710,356.348
308,22 Oct 2021 20:54:31.027,22 Oct 2021 21:00:34.023,362.996
309,23 Oct 2021 08:12:47.685,23 Oct 2021 08:17:32.485,284.800
310,23 Oct 2021 09:45:02.154,23 Oct 2021 09:51:40.654,398.501
311,23 Oct 2021 18:50:52.773,23 Oct 2021 18:54:49.702,236.929
312,23 Oct 2021 20:22:00.146,23 Oct 2021 20:28:54.884,414.738
313,24 Oct 2021 09:12:55.698,24 Oct 2021 09:19:57.549,421.851
314,24 Oct 2021 19:49:59.736,24 Oct 2021 19:56:57.874,418.138
315,24 Oct 2021 21:25:48.513,24 Oct 2021 21:27:58.581,130.068
316,25 Oct 2021 08:41:04.565,25 Oct 2021 08:47:46.647,402.083
317,25 Oct 2021 10:14:43.373,25 Oct 2021 10:19:35.650,292.277
318,25 Oct 2021 19:18:26.936,25 Oct 2021 19:24:45.691,378.755
319,25 Oct 2021 20:51:53.458,25 Oct 2021 20:57:26.325,332.868
320,26 Oct 2021 08:09:34.752,26 Oct 2021 08:15:01.691,326.939
321,26 Oct 2021 09:42:11.910,26 Oct 2021 09:48:33.905,381.994
322,26 Oct 2021 18:47:27.353,26 Oct 2021 18:52:12.730,285.377
323,26 Oct 2021 20:19:10.692,26 Oct 2021 20:25:55.013,404.322
324,27 Oct 2021 07:39:12.373,27 Oct 2021 07:40:56.040,103.667
325,27 Oct 2021 09:10:00.575,27 Oct 2021 09:16:59.601,419.026
326,27 Oct 2021 19:47:01.333,27 Oct 2021 19:54:03.001,421.668
327,28 Oct 2021 08:38:04.387,28 Oct 2021 08:44:57.714,413.327
328,28 Oct 2021 10:12:05.383,28 Oct 2021 10:16:11.457,246.073
329,28 Oct 2021 19:15:19.683,28 Oct 2021 19:21:55.746,396.063
330,28 Oct 2021 20:49:21.527,28 Oct 2021 20:54:14.311,292.784
331,29 Oct 2021 08:06:26.437,29 Oct 2021 08:12:24.961,358.524
332,29 Oct 2021 09:39:23.547,29 Oct 2021 09:45:24.037,360.489
333,29 Oct 2021 18:44:08.146,29 Oct 2021 18:49:30.797,322.651
334,29 Oct 2021 20:16:24.455,29 Oct 2021 20:22:53.190,388.735
335,30 Oct 2021 07:35:26.858,30 Oct 2021 07:39:00.778,213.920
336,30 Oct 2021 09:07:06.917,30 Oct 2021 09:13:58.948,412.030
337,30 Oct 2021 18:13:50.780,30 Oct 2021 18:16:24.187,153.407
338,30 Oct 2021 19:44:05.652,30 Oct 2021 19:51:06.646,420.994
339,31 Oct 2021 08:35:05.952,31 Oct 2021 08:42:05.776,419.824
340,31 Oct 2021 10:09:35.646,31 Oct 2021 10:12:37.759,182.113
341,31 Oct 2021 19:12:15.351,31 Oct 2021 19:19:04.118,408.767
342,31 Oct 2021 20:46:57.833,31 Oct 2021 20:50:55.396,237.563
343,1 Nov 2021 08:03:21.383,1 Nov 2021 08:09:43.670,382.287
344,1 Nov 2021 09:36:37.451,1 Nov 2021 09:42:10.653,333.202
345,1 Nov 2021 18:40:53.470,1 Nov 2021 18:46:45.583,352.113
346,1 Nov 2021 20:13:41.838,1 Nov 2021 20:19:49.035,367.197
347,2 Nov 2021 07:32:04.482,2 Nov 2021 07:36:40.999,276.517
348,2 Nov 2021 09:04:14.770,2 Nov 2021 09:10:55.548,400.778
