"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
100,29 Aug 2021 00:36:03.597,29 Aug 2021 00:42:05.269,361.672
101,29 Aug 2021 11:58:19.004,29 Aug 2021 12:04:04.657,345.653
102,29 Aug 2021 13:31:27.802,29 Aug 2021 13:38:13.895,406.092
103,29 Aug 2021 22:39:57.965,29 Aug 2021 22:45:41.478,343.512
104,30 Aug 2021 00:12:45.481,30 Aug 2021 00:19:37.478,411.997
105,30 Aug 2021 11:36:15.419,30 Aug 2021 11:40:15.010,239.591
106,30 Aug 2021 13:08:31.874,30 Aug 2021 13:15:45.167,433.293
107,30 Aug 2021 22:18:05.389,30 Aug 2021 22:22:21.930,256.541
108,30 Aug 2021 23:49:43.020,30 Aug 2021 23:56:59.827,436.808
109,31 Aug 2021 12:45:42.339,31 Aug 2021 12:53:04.433,442.094
110,31 Aug 2021 14:21:09.774,31 Aug 2021 14:23:31.857,142.083
111,31 Aug 2021 21:57:14.380,31 Aug 2021 21:58:06.502,52.122
112,31 Aug 2021 23:26:53.441,31 Aug 2021 23:34:14.975,441.534
113,1 Sep 2021 12:22:59.235,1 Sep 2021 12:30:11.632,432.396
114,1 Sep 2021 13:57:24.915,1 Sep 2021 14:02:08.790,283.875
115,1 Sep 2021 23:04:15.812,1 Sep 2021 23:11:23.809,427.997
116,2 Sep 2021 00:39:21.938,2 Sep 2021 00:43:56.761,274.823
117,2 Sep 2021 12:00:23.801,2 Sep 2021 12:07:05.447,401.646
118,2 Sep 2021 13:34:10.007,2 Sep 2021 13:40:10.096,360.089
119,2 Sep 2021 22:41:50.365,2 Sep 2021 22:48:26.064,395.699
120,3 Sep 2021 00:15:41.494,3 Sep 2021 00:21:45.564,364.070
121,3 Sep 2021 11:37:59.466,3 Sep 2021 11:43:42.332,342.866
122,3 Sep 2021 13:11:06.723,3 Sep 2021 13:17:54.143,407.419
123,3 Sep 2021 22:19:38.910,3 Sep 2021 22:25:19.957,341.047
124,3 Sep 2021 23:52:24.034,3 Sep 2021 23:59:17.332,413.298
125,4 Sep 2021 11:15:57.150,4 Sep 2021 11:19:51.194,234.044
126,4 Sep 2021 12:48:11.040,4 Sep 2021 12:55:24.968,433.928
127,4 Sep 2021 21:57:47.280,4 Sep 2021 22:01:59.674,252.394
128,4 Sep 2021 23:29:22.073,4 Sep 2021 23:36:39.389,437.316
129,5 Sep 2021 12:25:21.729,5 Sep 2021 12:32:43.802,442.072
130,5 Sep 2021 14:00:45.594,5 Sep 2021 14:03:15.816,150.221
131,5 Sep 2021 21:37:12.631,5 Sep 2021 21:37:28.094,15.463
132,5 Sep 2021 23:06:32.939,5 Sep 2021 23:13:54.297,441.358
133,6 Sep 2021 00:43:54.742,6 Sep 2021 00:44:39.534,44.793
134,6 Sep 2021 12:02:38.875,6 Sep 2021 12:09:50.546,431.671
135,6 Sep 2021 13:37:02.955,6 Sep 2021 13:41:50.322,287.367
136,6 Sep 2021 22:43:55.740,6 Sep 2021 22:51:02.902,427.163
137,7 Sep 2021 00:18:58.753,7 Sep 2021 00:23:37.928,279.176
138,7 Sep 2021 11:40:03.768,7 Sep 2021 11:46:43.827,400.059
139,7 Sep 2021 13:13:48.615,7 Sep 2021 13:19:50.855,362.240
140,7 Sep 2021 22:21:30.759,7 Sep 2021 22:28:04.898,394.139
141,7 Sep 2021 23:55:19.422,8 Sep 2021 00:01:25.838,366.416
142,8 Sep 2021 11:17:39.956,8 Sep 2021 11:23:19.976,340.020
143,8 Sep 2021 12:50:45.652,8 Sep 2021 12:57:34.376,408.724
144,8 Sep 2021 21:59:19.882,8 Sep 2021 22:04:58.419,338.538
145,8 Sep 2021 23:32:02.608,8 Sep 2021 23:38:57.174,414.566
146,9 Sep 2021 10:55:38.974,9 Sep 2021 10:59:27.278,228.304
147,9 Sep 2021 12:27:50.212,9 Sep 2021 12:35:04.753,434.541
148,9 Sep 2021 21:37:29.225,9 Sep 2021 21:41:37.371,248.146
149,9 Sep 2021 23:09:01.145,9 Sep 2021 23:16:18.941,437.796
150,10 Sep 2021 12:05:01.129,10 Sep 2021 12:12:23.156,442.027
151,10 Sep 2021 13:40:21.648,10 Sep 2021 13:42:59.539,157.891
152,10 Sep 2021 22:46:12.454,10 Sep 2021 22:53:33.611,441.157
153,11 Sep 2021 00:23:20.240,11 Sep 2021 00:24:31.799,71.559
154,11 Sep 2021 11:42:18.525,11 Sep 2021 11:49:29.441,430.916
155,11 Sep 2021 13:16:41.028,11 Sep 2021 13:21:31.813,290.785
156,11 Sep 2021 22:23:35.687,11 Sep 2021 22:30:41.991,426.304
157,11 Sep 2021 23:58:35.628,12 Sep 2021 00:03:19.045,283.417
158,12 Sep 2021 11:19:43.745,12 Sep 2021 11:26:22.186,398.441
159,12 Sep 2021 12:53:27.240,12 Sep 2021 12:59:31.591,364.352
160,12 Sep 2021 22:01:11.173,12 Sep 2021 22:07:43.724,392.551
161,12 Sep 2021 23:34:57.377,12 Sep 2021 23:41:06.094,368.717
162,13 Sep 2021 10:57:20.471,13 Sep 2021 11:02:57.582,337.112
163,13 Sep 2021 12:30:24.591,13 Sep 2021 12:37:14.589,409.998
164,13 Sep 2021 21:39:00.879,13 Sep 2021 21:44:36.864,335.985
165,13 Sep 2021 23:11:41.201,13 Sep 2021 23:18:37.003,415.802
166,14 Sep 2021 10:35:20.895,14 Sep 2021 10:39:03.255,222.360
167,14 Sep 2021 12:07:29.390,14 Sep 2021 12:14:44.519,435.129
168,14 Sep 2021 21:17:11.226,14 Sep 2021 21:21:15.017,243.791
169,14 Sep 2021 22:48:40.233,14 Sep 2021 22:55:58.479,438.246
170,15 Sep 2021 11:44:40.536,15 Sep 2021 11:52:02.494,441.957
171,15 Sep 2021 13:19:57.889,15 Sep 2021 13:22:43.058,165.170
172,15 Sep 2021 22:25:51.983,15 Sep 2021 22:33:12.918,440.935
173,16 Sep 2021 00:02:49.602,16 Sep 2021 00:04:20.206,90.603
174,16 Sep 2021 11:21:58.184,16 Sep 2021 11:29:08.322,430.138
175,16 Sep 2021 12:56:19.128,16 Sep 2021 13:01:13.268,294.140
176,16 Sep 2021 22:03:15.649,16 Sep 2021 22:10:21.070,425.421
177,16 Sep 2021 23:38:12.559,16 Sep 2021 23:43:00.113,287.554
178,17 Sep 2021 10:59:23.736,17 Sep 2021 11:06:00.521,396.785
179,17 Sep 2021 12:33:05.875,17 Sep 2021 12:39:12.306,366.431
180,17 Sep 2021 21:40:51.606,17 Sep 2021 21:47:22.535,390.929
181,17 Sep 2021 23:14:35.360,17 Sep 2021 23:20:46.328,370.968
182,18 Sep 2021 10:37:01.013,18 Sep 2021 10:42:35.150,334.137
183,18 Sep 2021 12:10:03.538,18 Sep 2021 12:16:54.788,411.249
184,18 Sep 2021 21:18:41.901,18 Sep 2021 21:24:15.291,333.390
185,18 Sep 2021 22:51:19.817,18 Sep 2021 22:58:16.817,417.000
186,19 Sep 2021 10:15:02.926,19 Sep 2021 10:18:39.113,216.187
187,19 Sep 2021 11:47:08.579,19 Sep 2021 11:54:24.273,435.694
188,19 Sep 2021 20:56:53.286,19 Sep 2021 21:00:52.615,239.329
189,19 Sep 2021 22:28:19.340,19 Sep 2021 22:35:38.014,438.674
190,20 Sep 2021 11:24:19.952,20 Sep 2021 11:31:41.815,441.863
191,20 Sep 2021 12:59:34.300,20 Sep 2021 13:02:26.402,172.102
192,20 Sep 2021 22:05:31.529,20 Sep 2021 22:12:52.216,440.687
193,20 Sep 2021 23:42:20.718,20 Sep 2021 23:44:06.869,106.151
194,21 Sep 2021 11:01:37.852,21 Sep 2021 11:08:47.183,429.331
195,21 Sep 2021 12:35:57.257,21 Sep 2021 12:40:54.690,297.433
196,21 Sep 2021 21:42:55.628,21 Sep 2021 21:50:00.139,424.511
197,21 Sep 2021 23:17:49.548,21 Sep 2021 23:22:41.132,291.584
198,22 Sep 2021 10:39:03.744,22 Sep 2021 10:45:38.835,395.092
199,22 Sep 2021 12:12:44.525,22 Sep 2021 12:18:53.000,368.475
200,22 Sep 2021 21:20:32.057,22 Sep 2021 21:27:01.338,389.281
201,22 Sep 2021 22:54:13.371,22 Sep 2021 23:00:26.544,373.172
202,23 Sep 2021 10:16:41.586,23 Sep 2021 10:22:12.688,331.102
203,23 Sep 2021 11:49:42.497,23 Sep 2021 11:56:34.970,412.474
204,23 Sep 2021 20:58:22.951,23 Sep 2021 21:03:53.699,330.748
205,23 Sep 2021 22:30:58.451,23 Sep 2021 22:37:56.623,418.172
206,24 Sep 2021 09:54:45.074,24 Sep 2021 09:58:14.847,209.772
207,24 Sep 2021 11:26:47.777,24 Sep 2021 11:34:04.011,436.234
208,24 Sep 2021 20:36:35.407,24 Sep 2021 20:40:30.159,234.752
209,24 Sep 2021 22:07:58.461,24 Sep 2021 22:15:17.536,439.076
210,25 Sep 2021 11:03:59.377,25 Sep 2021 11:11:21.121,441.744
211,25 Sep 2021 12:39:10.864,25 Sep 2021 12:42:09.589,178.725
212,25 Sep 2021 21:45:11.091,25 Sep 2021 21:52:31.505,440.415
213,25 Sep 2021 23:21:52.891,25 Sep 2021 23:23:52.484,119.593
214,26 Sep 2021 10:41:17.532,26 Sep 2021 10:48:26.026,428.494
215,26 Sep 2021 12:15:35.414,26 Sep 2021 12:20:36.074,300.660
216,26 Sep 2021 21:22:35.623,26 Sep 2021 21:29:39.199,423.576
217,26 Sep 2021 22:57:26.589,26 Sep 2021 23:02:22.106,295.517
218,27 Sep 2021 10:18:43.766,27 Sep 2021 10:25:17.127,393.361
219,27 Sep 2021 11:52:23.189,27 Sep 2021 11:58:33.672,370.482
220,27 Sep 2021 21:00:12.528,27 Sep 2021 21:06:40.131,387.603
221,27 Sep 2021 22:33:51.409,27 Sep 2021 22:40:06.741,375.332
222,28 Sep 2021 09:56:22.186,28 Sep 2021 10:01:50.183,327.997
223,28 Sep 2021 11:29:21.464,28 Sep 2021 11:36:15.136,413.672
224,28 Sep 2021 20:38:04.026,28 Sep 2021 20:43:32.085,328.058
225,28 Sep 2021 22:10:37.103,28 Sep 2021 22:17:36.416,419.313
226,29 Sep 2021 09:34:27.352,29 Sep 2021 09:37:50.445,203.093
227,29 Sep 2021 11:06:26.982,29 Sep 2021 11:13:43.734,436.752
228,29 Sep 2021 20:16:17.589,29 Sep 2021 20:20:07.643,230.054
229,29 Sep 2021 21:47:37.599,29 Sep 2021 21:54:57.049,439.450
230,30 Sep 2021 10:43:38.810,30 Sep 2021 10:51:00.410,441.600
231,30 Sep 2021 12:18:47.557,30 Sep 2021 12:21:52.633,185.076
232,30 Sep 2021 21:24:50.667,30 Sep 2021 21:32:10.789,440.122
233,30 Sep 2021 23:01:25.801,30 Sep 2021 23:03:37.363,131.562
234,1 Oct 2021 10:20:57.222,1 Oct 2021 10:28:04.851,427.629
235,1 Oct 2021 11:55:13.595,1 Oct 2021 12:00:17.428,303.832
236,1 Oct 2021 21:02:15.633,1 Oct 2021 21:09:18.249,422.616
237,1 Oct 2021 22:37:03.681,1 Oct 2021 22:42:03.036,299.355
238,2 Oct 2021 09:58:23.803,2 Oct 2021 10:04:55.394,391.591
239,2 Oct 2021 11:32:01.866,2 Oct 2021 11:38:14.325,372.459
240,2 Oct 2021 20:39:53.015,2 Oct 2021 20:46:18.909,385.894
241,2 Oct 2021 22:13:29.472,2 Oct 2021 22:19:46.918,377.445
242,3 Oct 2021 09:36:02.817,3 Oct 2021 09:41:27.640,324.824
243,3 Oct 2021 11:09:00.440,3 Oct 2021 11:15:55.281,414.841
244,3 Oct 2021 20:17:45.128,3 Oct 2021 20:23:10.459,325.331
245,3 Oct 2021 21:50:15.774,3 Oct 2021 21:57:16.198,420.424
246,4 Oct 2021 09:14:09.775,4 Oct 2021 09:17:25.884,196.109
247,4 Oct 2021 10:46:06.196,4 Oct 2021 10:53:23.442,437.246
248,4 Oct 2021 19:55:59.841,4 Oct 2021 19:59:45.070,225.229
249,4 Oct 2021 21:27:16.755,4 Oct 2021 21:34:36.557,439.802
250,5 Oct 2021 10:23:18.252,5 Oct 2021 10:30:39.684,441.432
251,5 Oct 2021 11:58:24.367,5 Oct 2021 12:01:35.555,191.188
252,5 Oct 2021 21:04:30.259,5 Oct 2021 21:11:50.062,439.802
253,5 Oct 2021 22:40:59.267,5 Oct 2021 22:43:21.705,142.438
254,6 Oct 2021 10:00:36.924,6 Oct 2021 10:07:43.660,426.737
255,6 Oct 2021 11:34:51.803,6 Oct 2021 11:39:58.749,306.946
256,6 Oct 2021 20:41:55.661,6 Oct 2021 20:48:57.292,421.631
257,6 Oct 2021 22:16:40.824,6 Oct 2021 22:21:43.925,303.101
258,7 Oct 2021 09:38:03.857,7 Oct 2021 09:44:33.641,389.785
259,7 Oct 2021 11:11:40.556,7 Oct 2021 11:17:54.957,374.401
260,7 Oct 2021 20:19:33.522,7 Oct 2021 20:25:57.675,384.153
261,7 Oct 2021 21:53:07.564,7 Oct 2021 21:59:27.075,379.511
262,8 Oct 2021 09:15:43.481,8 Oct 2021 09:21:05.064,321.583
263,8 Oct 2021 10:48:39.423,8 Oct 2021 10:55:35.415,415.992
264,8 Oct 2021 19:57:26.259,8 Oct 2021 20:02:48.808,322.548
265,8 Oct 2021 21:29:54.466,8 Oct 2021 21:36:55.970,421.504
266,9 Oct 2021 08:53:52.356,9 Oct 2021 08:57:01.166,188.810
267,9 Oct 2021 10:25:45.418,9 Oct 2021 10:33:03.133,437.715
268,9 Oct 2021 19:35:42.168,9 Oct 2021 19:39:22.429,220.261
269,9 Oct 2021 21:06:55.927,9 Oct 2021 21:14:16.055,440.128
270,10 Oct 2021 10:02:57.702,10 Oct 2021 10:10:18.941,441.239
271,10 Oct 2021 11:38:01.290,10 Oct 2021 11:41:18.361,197.071
272,10 Oct 2021 20:44:09.868,10 Oct 2021 20:51:29.326,439.459
273,10 Oct 2021 22:20:33.169,10 Oct 2021 22:23:05.621,152.453
274,11 Oct 2021 09:40:16.635,11 Oct 2021 09:47:22.449,425.814
275,11 Oct 2021 11:14:30.035,11 Oct 2021 11:19:40.035,310.000
276,11 Oct 2021 20:21:35.704,11 Oct 2021 20:28:36.325,420.621
277,11 Oct 2021 21:56:18.013,11 Oct 2021 22:01:24.775,306.762
278,12 Oct 2021 09:17:43.925,12 Oct 2021 09:24:11.862,387.937
279,12 Oct 2021 10:51:19.259,12 Oct 2021 10:57:35.567,376.308
280,12 Oct 2021 19:59:14.047,12 Oct 2021 20:05:36.428,382.380
281,12 Oct 2021 21:32:45.678,12 Oct 2021 21:39:07.216,381.538
282,13 Oct 2021 08:55:24.173,13 Oct 2021 09:00:42.443,318.270
283,13 Oct 2021 10:28:18.418,13 Oct 2021 10:35:15.529,417.111
284,13 Oct 2021 19:37:07.417,13 Oct 2021 19:42:27.135,319.717
285,13 Oct 2021 21:09:33.174,13 Oct 2021 21:16:35.728,422.554
286,14 Oct 2021 08:33:35.113,14 Oct 2021 08:36:36.253,181.141
287,14 Oct 2021 10:05:24.648,14 Oct 2021 10:12:42.806,438.158
288,14 Oct 2021 19:15:24.569,14 Oct 2021 19:18:59.717,215.147
289,14 Oct 2021 20:46:35.114,14 Oct 2021 20:53:55.543,440.429
290,15 Oct 2021 09:42:37.160,15 Oct 2021 09:49:58.183,441.023
291,15 Oct 2021 11:17:38.308,15 Oct 2021 11:21:01.060,202.752
292,15 Oct 2021 20:23:49.490,15 Oct 2021 20:31:08.585,439.095
293,15 Oct 2021 22:00:07.420,15 Oct 2021 22:02:49.187,161.767
294,16 Oct 2021 09:19:56.360,16 Oct 2021 09:27:01.221,424.861
295,16 Oct 2021 10:54:08.293,16 Oct 2021 10:59:21.292,312.998
296,16 Oct 2021 20:01:15.761,16 Oct 2021 20:08:15.349,419.588
297,16 Oct 2021 21:35:55.249,16 Oct 2021 21:41:05.585,310.336
298,17 Oct 2021 08:57:24.011,17 Oct 2021 09:03:50.058,386.048
299,17 Oct 2021 10:30:57.974,17 Oct 2021 10:37:16.159,378.185
300,17 Oct 2021 19:38:54.592,17 Oct 2021 19:45:15.172,380.580
301,17 Oct 2021 21:12:23.819,17 Oct 2021 21:18:47.339,383.521
302,18 Oct 2021 08:35:04.902,18 Oct 2021 08:40:19.780,314.878
303,18 Oct 2021 10:07:57.422,18 Oct 2021 10:14:55.622,418.200
304,18 Oct 2021 19:16:48.604,18 Oct 2021 19:22:05.441,316.836
305,18 Oct 2021 20:49:11.899,18 Oct 2021 20:56:15.477,423.578
306,19 Oct 2021 08:13:18.077,19 Oct 2021 08:16:11.129,173.052
307,19 Oct 2021 09:45:03.886,19 Oct 2021 09:52:22.467,438.580
308,19 Oct 2021 18:55:07.054,19 Oct 2021 18:58:36.937,209.883
309,19 Oct 2021 20:26:14.319,19 Oct 2021 20:33:35.020,440.701
310,20 Oct 2021 09:22:16.629,20 Oct 2021 09:29:37.409,440.780
311,20 Oct 2021 10:57:15.418,20 Oct 2021 11:00:43.658,208.240
312,20 Oct 2021 20:03:29.130,20 Oct 2021 20:10:47.831,438.701
313,20 Oct 2021 21:39:41.973,20 Oct 2021 21:42:32.463,170.490
314,21 Oct 2021 08:59:36.094,21 Oct 2021 09:06:39.974,423.880
315,21 Oct 2021 10:33:46.568,21 Oct 2021 10:39:02.517,315.949
316,21 Oct 2021 19:40:55.838,21 Oct 2021 19:47:54.366,418.528
317,21 Oct 2021 21:15:32.530,21 Oct 2021 21:20:46.360,313.830
318,22 Oct 2021 08:37:04.113,22 Oct 2021 08:43:28.231,384.118
319,22 Oct 2021 10:10:36.703,22 Oct 2021 10:16:56.728,380.025
320,22 Oct 2021 19:18:35.158,22 Oct 2021 19:24:53.907,378.749
321,22 Oct 2021 20:52:01.984,22 Oct 2021 20:58:27.449,385.464
322,23 Oct 2021 08:14:45.667,23 Oct 2021 08:19:57.075,311.407
323,23 Oct 2021 09:47:36.436,23 Oct 2021 09:54:35.704,419.268
324,23 Oct 2021 18:56:29.823,23 Oct 2021 19:01:43.727,313.904
325,23 Oct 2021 20:28:50.646,23 Oct 2021 20:35:55.215,424.569
326,24 Oct 2021 07:53:01.276,24 Oct 2021 07:55:45.763,164.487
327,24 Oct 2021 09:24:43.133,24 Oct 2021 09:32:02.111,438.978
328,24 Oct 2021 18:34:49.629,24 Oct 2021 18:38:14.068,204.439
329,24 Oct 2021 20:05:53.539,24 Oct 2021 20:13:14.491,440.952
330,25 Oct 2021 09:01:56.105,25 Oct 2021 09:09:16.620,440.516
331,25 Oct 2021 10:36:52.612,25 Oct 2021 10:40:26.169,213.556
332,25 Oct 2021 19:43:08.785,25 Oct 2021 19:50:27.073,438.289
333,25 Oct 2021 21:19:16.775,25 Oct 2021 21:22:15.495,178.720
334,26 Oct 2021 08:39:15.838,26 Oct 2021 08:46:18.707,422.869
335,26 Oct 2021 10:13:24.872,26 Oct 2021 10:18:43.711,318.840
336,26 Oct 2021 19:20:35.930,26 Oct 2021 19:27:33.376,417.446
337,26 Oct 2021 20:55:09.857,26 Oct 2021 21:00:27.099,317.242
338,27 Oct 2021 08:16:44.231,27 Oct 2021 08:23:06.379,382.148
339,27 Oct 2021 09:50:15.443,27 Oct 2021 09:56:37.277,381.834
340,27 Oct 2021 18:58:15.742,27 Oct 2021 19:04:32.625,376.883
341,27 Oct 2021 20:31:40.173,27 Oct 2021 20:38:07.539,387.366
342,28 Oct 2021 07:54:26.463,28 Oct 2021 07:59:34.324,307.861
343,28 Oct 2021 09:27:15.460,28 Oct 2021 09:34:15.768,420.308
344,28 Oct 2021 18:36:11.069,28 Oct 2021 18:41:21.988,310.919
345,28 Oct 2021 20:08:29.411,28 Oct 2021 20:15:34.938,425.527
346,29 Oct 2021 07:32:44.750,29 Oct 2021 07:35:20.112,155.362
347,29 Oct 2021 09:04:22.387,29 Oct 2021 09:11:41.736,439.349
348,29 Oct 2021 18:14:32.297,29 Oct 2021 18:17:51.118,198.821
