"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
38,13 Aug 2021 01:46:51.514,13 Aug 2021 01:52:47.575,356.061
39,13 Aug 2021 13:12:59.446,13 Aug 2021 13:19:48.571,409.126
40,13 Aug 2021 14:47:10.845,13 Aug 2021 14:53:49.169,398.325
41,13 Aug 2021 23:58:33.368,14 Aug 2021 00:05:26.717,413.349
42,14 Aug 2021 01:32:54.957,14 Aug 2021 01:39:26.382,391.425
43,14 Aug 2021 12:59:35.824,14 Aug 2021 13:05:55.437,379.613
44,14 Aug 2021 14:33:28.430,14 Aug 2021 14:40:29.451,421.021
45,14 Aug 2021 23:45:14.975,14 Aug 2021 23:51:43.526,388.551
46,15 Aug 2021 01:19:03.597,15 Aug 2021 01:26:01.556,417.959
47,15 Aug 2021 12:46:16.297,15 Aug 2021 12:51:56.630,340.333
48,15 Aug 2021 14:19:47.934,15 Aug 2021 14:27:06.333,438.399
49,15 Aug 2021 23:32:00.545,15 Aug 2021 23:37:57.857,357.312
50,16 Aug 2021 01:05:16.542,16 Aug 2021 01:12:33.962,437.420
51,16 Aug 2021 12:33:02.946,16 Aug 2021 12:37:50.045,287.099
52,16 Aug 2021 14:06:09.130,16 Aug 2021 14:13:40.047,450.917
53,16 Aug 2021 23:18:50.875,16 Aug 2021 23:24:08.911,318.036
54,17 Aug 2021 00:51:33.256,17 Aug 2021 00:59:04.123,450.867
55,17 Aug 2021 12:20:01.085,17 Aug 2021 12:23:30.336,209.251
56,17 Aug 2021 13:52:31.908,17 Aug 2021 14:00:10.699,458.791
57,17 Aug 2021 23:05:47.552,17 Aug 2021 23:10:15.118,267.567
58,18 Aug 2021 00:37:53.400,18 Aug 2021 00:45:32.365,458.965
59,18 Aug 2021 13:38:56.228,18 Aug 2021 13:46:38.327,462.100
60,18 Aug 2021 15:14:58.522,18 Aug 2021 15:17:38.891,160.370
61,18 Aug 2021 22:52:54.505,18 Aug 2021 22:56:12.543,198.038
62,19 Aug 2021 00:24:16.747,19 Aug 2021 00:31:58.890,462.143
63,19 Aug 2021 13:25:22.117,19 Aug 2021 13:33:02.904,460.787
64,19 Aug 2021 15:00:49.601,19 Aug 2021 15:04:52.789,243.187
65,19 Aug 2021 22:40:33.841,19 Aug 2021 22:41:39.098,65.257
66,20 Aug 2021 00:10:43.180,20 Aug 2021 00:18:23.819,460.639
67,20 Aug 2021 01:47:49.820,20 Aug 2021 01:50:34.345,164.525
68,20 Aug 2021 13:11:49.661,20 Aug 2021 13:19:24.336,454.675
69,20 Aug 2021 14:46:53.069,20 Aug 2021 14:51:52.793,299.724
70,20 Aug 2021 23:57:12.641,21 Aug 2021 00:04:47.210,454.569
71,21 Aug 2021 01:33:20.768,21 Aug 2021 01:37:41.168,260.399
72,21 Aug 2021 12:58:19.032,21 Aug 2021 13:05:42.435,443.403
73,21 Aug 2021 14:33:02.470,21 Aug 2021 14:38:45.371,342.901
74,21 Aug 2021 23:43:45.134,21 Aug 2021 23:51:09.040,443.907
75,22 Aug 2021 01:19:10.002,22 Aug 2021 01:24:31.351,321.349
76,22 Aug 2021 12:44:50.507,22 Aug 2021 12:51:56.917,426.410
77,22 Aug 2021 14:19:15.633,22 Aug 2021 14:25:32.692,377.059
78,22 Aug 2021 23:30:20.748,22 Aug 2021 23:37:29.229,428.481
79,23 Aug 2021 01:05:08.473,23 Aug 2021 01:11:13.917,365.444
80,23 Aug 2021 12:31:24.507,23 Aug 2021 12:38:07.336,402.829
81,23 Aug 2021 14:05:31.531,23 Aug 2021 14:12:15.796,404.265
82,23 Aug 2021 23:16:59.654,23 Aug 2021 23:23:47.607,407.954
83,24 Aug 2021 00:51:13.268,24 Aug 2021 00:57:51.748,398.480
84,24 Aug 2021 12:18:01.743,24 Aug 2021 12:24:12.969,371.226
85,24 Aug 2021 13:51:49.604,24 Aug 2021 13:58:55.238,425.634
86,24 Aug 2021 23:03:42.155,24 Aug 2021 23:10:03.874,381.719
87,25 Aug 2021 00:37:23.002,25 Aug 2021 00:44:26.203,423.201
88,25 Aug 2021 12:04:43.448,25 Aug 2021 12:10:12.560,329.112
89,25 Aug 2021 13:38:09.526,25 Aug 2021 13:45:31.348,441.822
90,25 Aug 2021 22:50:28.768,25 Aug 2021 22:56:17.515,348.747
91,26 Aug 2021 00:23:36.886,26 Aug 2021 00:30:58.034,441.149
92,26 Aug 2021 11:51:32.123,26 Aug 2021 11:56:03.555,271.432
93,26 Aug 2021 13:24:31.112,26 Aug 2021 13:32:04.321,453.209
94,26 Aug 2021 22:37:20.427,26 Aug 2021 22:42:27.602,307.175
95,27 Aug 2021 00:09:54.445,27 Aug 2021 00:17:27.713,453.268
96,27 Aug 2021 11:38:34.981,27 Aug 2021 11:41:38.727,183.747
97,27 Aug 2021 13:10:54.256,27 Aug 2021 13:18:34.251,459.995
98,27 Aug 2021 22:24:19.037,27 Aug 2021 22:28:32.233,253.196
99,27 Aug 2021 23:56:15.367,28 Aug 2021 00:03:55.529,460.162
100,28 Aug 2021 12:57:18.945,28 Aug 2021 13:05:01.157,462.212
101,28 Aug 2021 14:33:11.101,28 Aug 2021 14:36:15.326,184.225
102,28 Aug 2021 22:11:29.835,28 Aug 2021 22:14:26.173,176.338
103,28 Aug 2021 23:42:39.463,28 Aug 2021 23:50:21.665,462.202
104,29 Aug 2021 12:43:45.217,29 Aug 2021 12:51:24.994,459.777
105,29 Aug 2021 14:19:06.362,29 Aug 2021 14:23:24.685,258.323
106,29 Aug 2021 23:29:06.621,29 Aug 2021 23:36:46.225,459.604
107,30 Aug 2021 01:05:56.648,30 Aug 2021 01:09:09.744,193.096
108,30 Aug 2021 12:30:13.181,30 Aug 2021 12:37:45.650,452.469
109,30 Aug 2021 14:05:11.566,30 Aug 2021 14:10:22.594,311.028
110,30 Aug 2021 23:15:36.804,30 Aug 2021 23:23:09.247,452.443
111,31 Aug 2021 00:51:33.754,31 Aug 2021 00:56:10.800,277.046
112,31 Aug 2021 12:16:43.025,31 Aug 2021 12:24:02.914,439.889
113,31 Aug 2021 13:51:22.004,31 Aug 2021 13:57:13.782,351.778
114,31 Aug 2021 23:02:10.032,31 Aug 2021 23:09:30.694,440.662
115,1 Sep 2021 00:37:25.627,1 Sep 2021 00:42:58.738,333.112
116,1 Sep 2021 12:03:15.055,1 Sep 2021 12:10:16.476,421.421
117,1 Sep 2021 13:37:35.887,1 Sep 2021 13:44:00.026,384.139
118,1 Sep 2021 22:48:46.412,1 Sep 2021 22:55:50.469,424.057
119,2 Sep 2021 00:23:25.789,2 Sep 2021 00:29:39.997,374.208
120,2 Sep 2021 11:49:49.753,2 Sep 2021 11:56:25.833,396.080
121,2 Sep 2021 13:23:52.346,2 Sep 2021 13:30:42.212,409.865
122,2 Sep 2021 22:35:26.145,2 Sep 2021 22:42:08.376,402.231
123,3 Sep 2021 00:09:31.858,3 Sep 2021 00:16:16.928,405.071
124,3 Sep 2021 11:36:27.913,3 Sep 2021 11:42:30.162,362.249
125,3 Sep 2021 13:10:10.882,3 Sep 2021 13:17:20.835,429.953
126,3 Sep 2021 22:22:09.566,3 Sep 2021 22:28:24.073,374.507
127,3 Sep 2021 23:55:42.636,4 Sep 2021 00:02:50.700,428.065
128,4 Sep 2021 11:23:10.972,4 Sep 2021 11:28:28.012,317.040
129,4 Sep 2021 12:56:31.215,4 Sep 2021 13:03:56.186,444.971
130,4 Sep 2021 22:08:57.281,4 Sep 2021 22:14:36.974,339.693
131,4 Sep 2021 23:41:57.437,4 Sep 2021 23:49:21.983,444.545
132,5 Sep 2021 11:10:02.029,5 Sep 2021 11:14:16.241,254.212
133,5 Sep 2021 12:42:53.175,5 Sep 2021 12:50:28.423,455.248
134,5 Sep 2021 21:55:50.365,5 Sep 2021 22:00:45.990,295.625
135,5 Sep 2021 23:28:15.824,5 Sep 2021 23:35:51.196,455.372
136,6 Sep 2021 10:57:11.408,6 Sep 2021 10:59:44.493,153.085
137,6 Sep 2021 12:29:16.691,6 Sep 2021 12:36:57.630,460.940
138,6 Sep 2021 14:05:52.189,6 Sep 2021 14:07:17.406,85.217
139,6 Sep 2021 21:42:51.166,6 Sep 2021 21:46:48.790,237.624
140,6 Sep 2021 23:14:37.518,6 Sep 2021 23:22:18.597,461.079
141,7 Sep 2021 12:15:41.752,7 Sep 2021 12:23:23.811,462.059
142,7 Sep 2021 13:51:25.191,7 Sep 2021 13:54:50.169,204.978
143,7 Sep 2021 21:30:06.983,7 Sep 2021 21:32:38.072,151.089
144,7 Sep 2021 23:01:02.353,7 Sep 2021 23:08:44.351,461.999
145,8 Sep 2021 00:39:05.713,8 Sep 2021 00:40:06.113,60.401
146,8 Sep 2021 12:02:08.415,8 Sep 2021 12:09:46.903,458.488
147,8 Sep 2021 13:37:23.643,8 Sep 2021 13:41:55.969,272.327
148,8 Sep 2021 22:47:30.234,8 Sep 2021 22:55:08.542,458.308
149,9 Sep 2021 00:24:05.730,9 Sep 2021 00:27:42.978,217.248
150,9 Sep 2021 11:48:36.808,9 Sep 2021 11:56:06.769,449.961
151,9 Sep 2021 13:23:30.350,9 Sep 2021 13:28:52.024,321.674
152,9 Sep 2021 22:34:01.139,9 Sep 2021 22:41:31.192,450.053
153,10 Sep 2021 00:09:47.521,10 Sep 2021 00:14:39.751,292.230
154,10 Sep 2021 11:35:07.140,10 Sep 2021 11:42:23.183,436.044
155,10 Sep 2021 13:09:41.723,10 Sep 2021 13:15:41.916,360.193
156,10 Sep 2021 22:20:35.109,10 Sep 2021 22:27:52.257,437.149
157,10 Sep 2021 23:55:41.712,11 Sep 2021 00:01:25.760,344.048
158,11 Sep 2021 11:21:39.759,11 Sep 2021 11:28:35.796,416.037
159,11 Sep 2021 12:55:56.285,11 Sep 2021 13:02:27.130,390.845
160,11 Sep 2021 22:07:12.264,11 Sep 2021 22:14:11.610,419.345
161,11 Sep 2021 23:41:43.436,11 Sep 2021 23:48:05.835,382.398
162,12 Sep 2021 11:08:15.193,12 Sep 2021 11:14:44.043,388.850
163,12 Sep 2021 12:42:13.272,12 Sep 2021 12:49:08.427,415.155
164,12 Sep 2021 21:53:52.843,12 Sep 2021 22:00:29.027,396.184
165,12 Sep 2021 23:27:50.716,12 Sep 2021 23:34:41.929,411.213
166,13 Sep 2021 10:54:54.358,13 Sep 2021 11:00:46.995,352.637
167,13 Sep 2021 12:28:32.262,13 Sep 2021 12:35:46.250,433.988
168,13 Sep 2021 21:40:37.223,13 Sep 2021 21:46:44.117,366.894
169,13 Sep 2021 23:14:02.504,13 Sep 2021 23:21:15.061,432.557
170,14 Sep 2021 10:41:38.938,14 Sep 2021 10:46:42.937,303.999
171,14 Sep 2021 12:14:52.996,14 Sep 2021 12:22:20.842,447.846
172,14 Sep 2021 21:27:26.095,14 Sep 2021 21:32:56.215,330.120
173,14 Sep 2021 23:00:18.194,14 Sep 2021 23:07:45.817,447.623
174,15 Sep 2021 10:28:32.836,15 Sep 2021 10:32:27.932,235.096
175,15 Sep 2021 12:01:15.334,15 Sep 2021 12:08:52.353,457.019
176,15 Sep 2021 21:14:20.729,15 Sep 2021 21:19:04.036,283.307
177,15 Sep 2021 22:46:37.392,15 Sep 2021 22:54:14.576,457.184
178,16 Sep 2021 10:15:52.428,16 Sep 2021 10:17:45.565,113.137
179,16 Sep 2021 11:47:39.214,16 Sep 2021 11:55:20.838,461.624
180,16 Sep 2021 13:23:56.571,16 Sep 2021 13:26:02.225,125.654
181,16 Sep 2021 21:01:24.058,16 Sep 2021 21:05:04.667,220.609
182,16 Sep 2021 22:32:59.847,16 Sep 2021 22:40:41.572,461.724
183,17 Sep 2021 11:34:04.650,17 Sep 2021 11:41:46.287,461.637
184,17 Sep 2021 13:09:40.364,17 Sep 2021 13:13:23.839,223.474
185,17 Sep 2021 20:48:47.056,17 Sep 2021 20:50:47.125,120.069
186,17 Sep 2021 22:19:25.416,17 Sep 2021 22:27:06.947,461.531
187,17 Sep 2021 23:56:56.619,17 Sep 2021 23:58:57.218,120.599
188,18 Sep 2021 11:20:31.714,18 Sep 2021 11:28:08.626,456.912
189,18 Sep 2021 12:55:41.368,18 Sep 2021 13:00:26.728,285.360
190,18 Sep 2021 22:05:54.018,18 Sep 2021 22:13:30.769,456.751
191,18 Sep 2021 23:42:16.394,18 Sep 2021 23:46:14.733,238.339
192,19 Sep 2021 11:07:00.546,19 Sep 2021 11:14:27.690,447.144
193,19 Sep 2021 12:41:49.394,19 Sep 2021 12:47:21.104,331.710
194,19 Sep 2021 21:52:25.650,19 Sep 2021 21:59:53.049,447.399
195,19 Sep 2021 23:28:01.952,19 Sep 2021 23:33:08.133,306.181
196,20 Sep 2021 10:53:31.385,20 Sep 2021 11:00:43.235,431.849
197,20 Sep 2021 12:28:01.624,20 Sep 2021 12:34:09.781,368.158
198,20 Sep 2021 21:39:00.366,20 Sep 2021 21:46:13.720,433.354
199,20 Sep 2021 23:13:58.215,20 Sep 2021 23:19:52.455,354.239
200,21 Sep 2021 10:40:04.618,21 Sep 2021 10:46:54.864,410.246
201,21 Sep 2021 12:14:16.821,21 Sep 2021 12:20:54.009,397.188
202,21 Sep 2021 21:25:38.313,21 Sep 2021 21:32:32.633,414.321
203,21 Sep 2021 23:00:01.397,21 Sep 2021 23:06:31.451,390.055
204,22 Sep 2021 10:26:40.844,22 Sep 2021 10:33:01.952,381.108
205,22 Sep 2021 12:00:34.316,22 Sep 2021 12:07:34.447,420.131
206,22 Sep 2021 21:12:19.757,22 Sep 2021 21:18:49.541,389.784
207,22 Sep 2021 22:46:09.828,22 Sep 2021 22:53:06.765,416.937
208,23 Sep 2021 10:13:21.103,23 Sep 2021 10:19:03.429,342.325
209,23 Sep 2021 11:46:53.741,23 Sep 2021 11:54:11.475,437.735
210,23 Sep 2021 20:59:05.136,23 Sep 2021 21:05:03.996,358.860
211,23 Sep 2021 22:32:22.596,23 Sep 2021 22:39:39.285,436.690
212,24 Sep 2021 10:00:07.406,24 Sep 2021 10:04:57.266,289.859
213,24 Sep 2021 11:33:14.865,24 Sep 2021 11:40:45.324,450.459
214,24 Sep 2021 20:45:55.229,24 Sep 2021 20:51:15.217,319.988
215,24 Sep 2021 22:18:39.150,24 Sep 2021 22:26:09.537,450.386
216,25 Sep 2021 09:47:04.801,25 Sep 2021 09:50:38.370,213.570
217,25 Sep 2021 11:19:37.575,25 Sep 2021 11:27:16.113,458.538
218,25 Sep 2021 20:32:51.569,25 Sep 2021 20:37:21.696,270.128
219,25 Sep 2021 22:04:59.147,25 Sep 2021 22:12:37.856,458.710
220,26 Sep 2021 09:34:48.471,26 Sep 2021 09:35:31.521,43.050
221,26 Sep 2021 11:06:01.826,26 Sep 2021 11:13:43.876,462.050
222,26 Sep 2021 12:42:06.211,26 Sep 2021 12:44:41.705,155.494
223,26 Sep 2021 20:19:57.897,26 Sep 2021 20:23:19.687,201.790
224,26 Sep 2021 21:51:22.355,26 Sep 2021 21:59:04.457,462.102
225,27 Sep 2021 10:52:27.645,27 Sep 2021 11:00:08.590,460.944
226,27 Sep 2021 12:27:56.361,27 Sep 2021 12:31:56.599,240.237
227,27 Sep 2021 20:07:33.400,27 Sep 2021 20:08:50.002,76.602
228,27 Sep 2021 21:37:48.653,27 Sep 2021 21:45:29.457,460.804
229,27 Sep 2021 23:14:58.714,27 Sep 2021 23:17:37.234,158.520
230,28 Sep 2021 10:38:55.112,28 Sep 2021 10:46:30.165,455.053
231,28 Sep 2021 12:13:59.475,28 Sep 2021 12:18:57.023,297.547
232,28 Sep 2021 21:24:17.981,28 Sep 2021 21:31:52.914,454.933
233,28 Sep 2021 23:00:28.261,28 Sep 2021 23:04:45.380,257.119
234,29 Sep 2021 10:25:24.398,29 Sep 2021 10:32:48.417,444.019
235,29 Sep 2021 12:00:08.676,29 Sep 2021 12:05:49.870,341.194
236,29 Sep 2021 21:10:50.336,29 Sep 2021 21:18:14.817,444.481
237,29 Sep 2021 22:46:16.966,29 Sep 2021 22:51:36.024,319.058
238,30 Sep 2021 10:11:55.771,30 Sep 2021 10:19:03.067,427.296
239,30 Sep 2021 11:46:21.696,30 Sep 2021 11:52:37.397,375.701
240,30 Sep 2021 20:57:25.809,30 Sep 2021 21:04:35.082,429.273
241,30 Sep 2021 22:32:15.105,30 Sep 2021 22:38:18.848,363.742
242,1 Oct 2021 09:58:29.647,1 Oct 2021 10:05:13.680,404.032
243,1 Oct 2021 11:32:37.486,1 Oct 2021 11:39:20.674,403.188
244,1 Oct 2021 20:44:04.563,1 Oct 2021 20:50:53.545,408.983
245,1 Oct 2021 22:18:19.655,1 Oct 2021 22:24:56.857,397.203
246,2 Oct 2021 09:45:06.722,2 Oct 2021 09:51:19.545,372.823
247,2 Oct 2021 11:18:55.471,2 Oct 2021 11:26:00.271,424.800
248,2 Oct 2021 20:30:46.895,2 Oct 2021 20:37:09.915,383.020
249,2 Oct 2021 22:04:29.186,2 Oct 2021 22:11:31.443,422.256
250,3 Oct 2021 09:31:48.185,3 Oct 2021 09:37:19.444,331.259
251,3 Oct 2021 11:05:15.316,3 Oct 2021 11:12:36.523,441.207
252,3 Oct 2021 20:17:33.309,3 Oct 2021 20:23:23.688,350.379
253,3 Oct 2021 21:50:42.899,3 Oct 2021 21:58:03.379,440.479
254,4 Oct 2021 09:18:36.462,4 Oct 2021 09:23:10.912,274.450
255,4 Oct 2021 10:51:36.831,4 Oct 2021 10:59:09.635,452.805
256,4 Oct 2021 20:04:24.714,4 Oct 2021 20:09:33.959,309.246
257,4 Oct 2021 21:37:00.303,4 Oct 2021 21:44:33.148,452.844
258,5 Oct 2021 09:05:38.339,5 Oct 2021 09:08:47.142,188.803
259,5 Oct 2021 10:37:59.906,5 Oct 2021 10:45:39.696,459.790
260,5 Oct 2021 19:51:22.946,5 Oct 2021 19:55:38.906,255.960
261,5 Oct 2021 21:23:21.080,5 Oct 2021 21:31:01.040,459.960
262,6 Oct 2021 10:24:24.527,6 Oct 2021 10:32:06.738,462.211
263,6 Oct 2021 12:00:18.440,6 Oct 2021 12:03:18.510,180.070
264,6 Oct 2021 19:38:32.956,6 Oct 2021 19:41:33.568,180.612
265,6 Oct 2021 21:09:45.039,6 Oct 2021 21:17:27.250,462.211
266,7 Oct 2021 10:10:50.727,7 Oct 2021 10:18:30.713,459.986
267,7 Oct 2021 11:46:13.013,7 Oct 2021 11:50:28.618,255.605
268,7 Oct 2021 20:56:12.062,7 Oct 2021 21:03:51.879,459.817
269,7 Oct 2021 22:33:04.997,7 Oct 2021 22:36:13.161,188.164
270,8 Oct 2021 09:57:18.612,8 Oct 2021 10:04:51.514,452.901
271,8 Oct 2021 11:32:17.915,8 Oct 2021 11:37:26.895,308.981
272,8 Oct 2021 20:42:42.110,8 Oct 2021 20:50:14.968,452.858
273,8 Oct 2021 22:18:41.092,8 Oct 2021 22:23:15.156,274.065
274,9 Oct 2021 09:43:48.368,9 Oct 2021 09:51:08.934,440.566
275,9 Oct 2021 11:18:28.165,9 Oct 2021 11:24:18.335,350.170
276,9 Oct 2021 20:29:15.201,9 Oct 2021 20:36:36.488,441.287
277,9 Oct 2021 22:04:32.504,9 Oct 2021 22:10:03.488,330.984
278,10 Oct 2021 09:30:20.292,10 Oct 2021 09:37:22.672,422.379
279,10 Oct 2021 11:04:41.921,10 Oct 2021 11:11:04.774,382.853
280,10 Oct 2021 20:15:51.438,10 Oct 2021 20:22:56.345,424.907
281,10 Oct 2021 21:50:32.360,10 Oct 2021 21:56:44.978,372.619
282,11 Oct 2021 09:16:54.858,11 Oct 2021 09:23:32.226,397.368
283,11 Oct 2021 10:50:58.277,11 Oct 2021 10:57:47.128,408.851
284,11 Oct 2021 20:02:31.014,11 Oct 2021 20:09:14.341,403.327
285,11 Oct 2021 21:36:38.194,11 Oct 2021 21:43:22.072,403.878
286,12 Oct 2021 09:03:32.840,12 Oct 2021 09:09:36.805,363.964
287,12 Oct 2021 10:37:16.730,12 Oct 2021 10:44:25.901,429.171
288,12 Oct 2021 19:49:14.263,12 Oct 2021 19:55:30.142,375.879
289,12 Oct 2021 21:22:48.780,12 Oct 2021 21:29:55.967,427.187
290,13 Oct 2021 08:50:15.635,13 Oct 2021 08:55:34.989,319.354
291,13 Oct 2021 10:23:36.988,13 Oct 2021 10:31:01.393,444.405
292,13 Oct 2021 19:36:01.767,13 Oct 2021 19:41:43.185,341.418
293,13 Oct 2021 21:09:03.413,13 Oct 2021 21:16:27.354,443.941
294,14 Oct 2021 08:37:06.219,14 Oct 2021 08:41:23.764,257.544
295,14 Oct 2021 10:09:58.877,14 Oct 2021 10:17:33.769,454.893
296,14 Oct 2021 19:22:54.579,14 Oct 2021 19:27:52.408,297.829
297,14 Oct 2021 20:55:21.647,14 Oct 2021 21:02:56.650,455.003
298,15 Oct 2021 08:24:14.192,15 Oct 2021 08:26:53.494,159.303
299,15 Oct 2021 09:56:22.324,15 Oct 2021 10:04:03.107,460.783
300,15 Oct 2021 11:33:02.407,15 Oct 2021 11:34:17.651,75.244
301,15 Oct 2021 19:09:54.950,15 Oct 2021 19:13:55.572,240.622
302,15 Oct 2021 20:41:43.197,15 Oct 2021 20:49:24.126,460.928
303,16 Oct 2021 09:42:47.317,16 Oct 2021 09:50:29.424,462.107
304,16 Oct 2021 11:18:32.288,16 Oct 2021 11:21:53.601,201.314
305,16 Oct 2021 18:57:09.709,16 Oct 2021 18:59:45.843,156.133
306,16 Oct 2021 20:28:07.895,16 Oct 2021 20:35:49.952,462.057
307,16 Oct 2021 22:06:21.906,16 Oct 2021 22:07:01.742,39.836
308,17 Oct 2021 09:29:13.906,17 Oct 2021 09:36:52.655,458.749
309,17 Oct 2021 11:04:30.205,17 Oct 2021 11:09:00.009,269.804
310,17 Oct 2021 20:14:35.642,17 Oct 2021 20:22:14.214,458.571
311,17 Oct 2021 21:51:13.720,17 Oct 2021 21:54:46.738,213.018
312,18 Oct 2021 09:15:42.219,18 Oct 2021 09:23:12.669,450.450
313,18 Oct 2021 10:50:36.648,18 Oct 2021 10:55:56.390,319.742
314,18 Oct 2021 20:01:06.412,18 Oct 2021 20:08:36.931,450.519
315,18 Oct 2021 21:36:54.721,18 Oct 2021 21:41:44.227,289.505
316,19 Oct 2021 09:02:12.460,19 Oct 2021 09:09:29.245,436.785
317,19 Oct 2021 10:36:47.854,19 Oct 2021 10:42:46.518,358.664
318,19 Oct 2021 19:47:40.244,19 Oct 2021 19:54:58.068,437.824
319,19 Oct 2021 21:22:48.501,19 Oct 2021 21:28:30.572,342.071
320,20 Oct 2021 08:48:44.965,20 Oct 2021 08:55:42.035,417.070
321,20 Oct 2021 10:23:02.293,20 Oct 2021 10:29:31.919,389.626
322,20 Oct 2021 19:34:17.254,20 Oct 2021 19:41:17.501,420.247
323,20 Oct 2021 21:08:49.944,20 Oct 2021 21:15:10.861,380.917
324,21 Oct 2021 08:35:20.260,21 Oct 2021 08:41:50.490,390.230
325,21 Oct 2021 10:09:19.184,21 Oct 2021 10:16:13.380,414.196
326,21 Oct 2021 19:20:57.674,21 Oct 2021 19:27:35.009,397.335
327,21 Oct 2021 20:54:57.003,21 Oct 2021 21:01:47.105,410.102
328,22 Oct 2021 08:21:59.232,22 Oct 2021 08:27:53.707,354.476
329,22 Oct 2021 09:55:38.091,22 Oct 2021 10:02:51.348,433.257
330,22 Oct 2021 19:07:41.874,22 Oct 2021 19:13:50.214,368.341
331,22 Oct 2021 20:41:08.605,22 Oct 2021 20:48:20.351,431.746
332,23 Oct 2021 08:08:43.515,23 Oct 2021 08:13:50.017,306.503
333,23 Oct 2021 09:41:58.750,23 Oct 2021 09:49:26.082,447.332
334,23 Oct 2021 18:54:30.523,23 Oct 2021 19:00:02.468,331.945
335,23 Oct 2021 20:27:24.132,23 Oct 2021 20:34:51.206,447.074
336,24 Oct 2021 07:55:36.842,24 Oct 2021 07:59:35.657,238.815
337,24 Oct 2021 09:28:21.020,24 Oct 2021 09:35:57.727,456.707
338,24 Oct 2021 18:41:24.862,24 Oct 2021 18:46:10.523,285.662
339,24 Oct 2021 20:13:43.178,24 Oct 2021 20:21:20.051,456.873
340,25 Oct 2021 07:42:54.067,25 Oct 2021 07:44:55.731,121.664
341,25 Oct 2021 09:14:44.832,25 Oct 2021 09:22:26.348,461.516
342,25 Oct 2021 10:51:05.030,25 Oct 2021 10:53:04.250,119.219
343,25 Oct 2021 18:28:27.689,25 Oct 2021 18:32:11.586,223.897
344,25 Oct 2021 20:00:05.495,25 Oct 2021 20:07:47.119,461.624
345,26 Oct 2021 09:01:10.198,26 Oct 2021 09:08:51.934,461.736
346,26 Oct 2021 10:36:47.284,26 Oct 2021 10:40:27.464,220.181
347,26 Oct 2021 18:15:49.105,26 Oct 2021 18:17:55.561,126.455
348,26 Oct 2021 19:46:30.927,26 Oct 2021 19:54:12.565,461.638
