"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
338,18 Oct 2021 19:45:09.255,18 Oct 2021 19:53:20.605,491.350
339,18 Oct 2021 21:21:47.705,18 Oct 2021 21:28:53.351,425.646
340,19 Oct 2021 09:01:13.166,19 Oct 2021 09:09:28.118,494.951
341,19 Oct 2021 10:37:30.795,19 Oct 2021 10:44:39.373,428.578
342,19 Oct 2021 18:27:28.053,19 Oct 2021 18:28:59.610,91.557
343,19 Oct 2021 19:59:01.955,19 Oct 2021 20:07:35.368,513.413
344,19 Oct 2021 21:36:48.619,19 Oct 2021 21:42:28.686,340.067
345,20 Oct 2021 09:15:13.911,20 Oct 2021 09:23:49.772,515.861
346,20 Oct 2021 10:52:01.714,20 Oct 2021 10:58:02.733,361.018
347,20 Oct 2021 18:39:45.537,20 Oct 2021 18:44:26.717,281.180
348,20 Oct 2021 20:13:04.600,20 Oct 2021 20:21:45.446,520.846
349,20 Oct 2021 21:52:31.955,20 Oct 2021 21:55:27.513,175.557
350,21 Oct 2021 07:55:19.115,21 Oct 2021 07:58:57.611,218.496
351,21 Oct 2021 09:29:20.076,21 Oct 2021 09:38:00.658,520.583
352,21 Oct 2021 11:06:47.466,21 Oct 2021 11:11:05.935,258.469
353,21 Oct 2021 18:52:53.440,21 Oct 2021 18:59:08.739,375.299
354,21 Oct 2021 20:27:17.367,21 Oct 2021 20:35:50.691,513.324
355,22 Oct 2021 08:08:29.319,22 Oct 2021 08:14:28.471,359.152
356,22 Oct 2021 09:43:30.998,22 Oct 2021 09:52:01.496,510.498
357,22 Oct 2021 19:06:19.519,22 Oct 2021 19:13:37.908,438.390
358,22 Oct 2021 20:41:41.120,22 Oct 2021 20:49:50.312,489.192
359,23 Oct 2021 08:22:07.920,23 Oct 2021 08:29:25.067,437.147
360,23 Oct 2021 09:57:46.641,23 Oct 2021 10:05:52.350,485.709
361,23 Oct 2021 19:19:58.302,23 Oct 2021 19:27:59.663,481.361
362,23 Oct 2021 20:56:17.756,23 Oct 2021 21:03:42.516,444.759
363,24 Oct 2021 08:35:58.935,24 Oct 2021 08:44:03.607,484.672
364,24 Oct 2021 10:12:07.611,24 Oct 2021 10:19:32.605,444.994
365,24 Oct 2021 19:33:47.830,24 Oct 2021 19:42:15.948,508.118
366,24 Oct 2021 21:11:11.529,24 Oct 2021 21:17:23.191,371.662
367,25 Oct 2021 08:49:57.719,25 Oct 2021 08:58:28.899,511.180
368,25 Oct 2021 10:26:35.629,25 Oct 2021 10:33:00.526,384.898
369,25 Oct 2021 18:14:52.635,25 Oct 2021 18:18:53.205,240.570
370,25 Oct 2021 19:47:47.378,25 Oct 2021 19:56:27.476,520.098
371,25 Oct 2021 21:26:35.622,25 Oct 2021 21:30:39.385,243.763
372,26 Oct 2021 07:30:38.309,26 Oct 2021 07:32:53.704,135.395
373,26 Oct 2021 09:04:02.298,26 Oct 2021 09:12:43.034,520.736
374,26 Oct 2021 10:41:15.372,26 Oct 2021 10:46:11.403,296.031
375,26 Oct 2021 18:27:51.969,26 Oct 2021 18:33:42.128,350.159
376,26 Oct 2021 20:01:56.937,26 Oct 2021 20:10:34.284,517.347
377,27 Oct 2021 07:43:24.906,27 Oct 2021 07:48:50.055,325.149
378,27 Oct 2021 09:18:11.765,27 Oct 2021 09:26:46.973,515.208
379,27 Oct 2021 10:56:28.915,27 Oct 2021 10:58:43.141,134.226
380,27 Oct 2021 18:41:13.270,27 Oct 2021 18:48:14.419,421.149
381,27 Oct 2021 20:16:17.116,27 Oct 2021 20:24:35.794,498.678
382,28 Oct 2021 07:56:57.586,28 Oct 2021 08:03:54.377,416.791
383,28 Oct 2021 09:32:25.908,28 Oct 2021 09:40:40.974,495.067
384,28 Oct 2021 18:54:48.389,28 Oct 2021 19:02:38.193,469.804
385,28 Oct 2021 20:30:49.431,28 Oct 2021 20:38:30.596,461.165
386,29 Oct 2021 08:10:45.439,29 Oct 2021 08:18:37.824,472.385
387,29 Oct 2021 09:46:45.099,29 Oct 2021 09:54:24.655,459.556
388,29 Oct 2021 19:08:34.681,29 Oct 2021 19:16:56.065,501.385
389,29 Oct 2021 20:45:37.125,29 Oct 2021 20:52:15.578,398.453
390,30 Oct 2021 08:24:42.087,30 Oct 2021 08:33:06.946,504.859
391,30 Oct 2021 10:01:10.617,30 Oct 2021 10:07:56.726,406.109
392,30 Oct 2021 17:50:05.270,30 Oct 2021 17:53:14.677,189.407
393,30 Oct 2021 19:22:31.137,30 Oct 2021 19:31:09.047,517.910
394,30 Oct 2021 21:00:48.871,30 Oct 2021 21:05:42.269,293.398
395,31 Oct 2021 08:38:44.993,31 Oct 2021 08:47:24.418,519.425
396,31 Oct 2021 10:15:45.818,31 Oct 2021 10:21:13.807,327.988
397,31 Oct 2021 18:02:52.486,31 Oct 2021 18:08:14.056,321.570
398,31 Oct 2021 19:36:37.533,31 Oct 2021 19:45:17.362,519.829
399,1 Nov 2021 07:18:23.859,1 Nov 2021 07:23:07.703,283.844
400,1 Nov 2021 08:52:52.989,1 Nov 2021 09:01:31.485,518.496
401,1 Nov 2021 10:30:42.509,1 Nov 2021 10:34:04.067,201.557
402,1 Nov 2021 18:16:08.337,1 Nov 2021 18:22:50.135,401.798
403,1 Nov 2021 19:50:54.285,1 Nov 2021 19:59:20.630,506.345
404,2 Nov 2021 07:31:48.647,2 Nov 2021 07:38:21.745,393.098
405,2 Nov 2021 09:07:05.662,2 Nov 2021 09:15:28.597,502.935
406,2 Nov 2021 18:29:39.551,2 Nov 2021 18:37:16.158,456.607
407,2 Nov 2021 20:05:22.573,2 Nov 2021 20:13:17.751,475.177
408,3 Nov 2021 07:45:32.783,3 Nov 2021 07:53:10.665,457.882
409,3 Nov 2021 09:21:23.186,3 Nov 2021 09:29:15.588,472.401
410,3 Nov 2021 18:43:22.516,3 Nov 2021 18:51:35.715,493.199
411,3 Nov 2021 20:20:04.931,3 Nov 2021 20:27:06.315,421.384
412,4 Nov 2021 07:59:27.056,4 Nov 2021 08:07:43.870,496.815
413,4 Nov 2021 09:35:46.514,4 Nov 2021 09:42:51.503,424.989
414,4 Nov 2021 17:25:30.040,4 Nov 2021 17:27:24.538,114.499
415,4 Nov 2021 18:57:15.851,4 Nov 2021 19:05:50.173,514.322
416,4 Nov 2021 20:35:07.472,4 Nov 2021 20:40:40.389,332.916
417,5 Nov 2021 08:13:28.180,5 Nov 2021 08:22:04.801,516.621
418,5 Nov 2021 09:50:18.089,5 Nov 2021 09:56:13.865,355.776
419,5 Nov 2021 17:37:55.469,5 Nov 2021 17:42:44.039,288.571
420,5 Nov 2021 19:11:19.128,5 Nov 2021 19:19:59.955,520.828
421,5 Nov 2021 20:50:56.534,5 Nov 2021 20:53:33.877,157.343
422,6 Nov 2021 06:53:28.138,6 Nov 2021 06:57:19.428,231.290
423,6 Nov 2021 08:27:34.659,6 Nov 2021 08:36:15.034,520.374
424,6 Nov 2021 10:05:05.331,6 Nov 2021 10:09:15.243,249.912
425,6 Nov 2021 17:51:04.863,6 Nov 2021 17:57:24.912,380.049
426,6 Nov 2021 19:25:32.564,6 Nov 2021 19:34:04.876,512.312
427,7 Nov 2021 07:06:41.437,7 Nov 2021 07:12:46.818,365.382
428,7 Nov 2021 08:41:45.876,7 Nov 2021 08:50:15.242,509.365
429,7 Nov 2021 18:04:31.849,7 Nov 2021 18:11:53.510,441.661
430,7 Nov 2021 19:39:57.064,7 Nov 2021 19:48:04.095,487.030
431,8 Nov 2021 07:20:21.079,8 Nov 2021 07:27:42.009,440.931
432,8 Nov 2021 08:56:01.832,8 Nov 2021 09:04:05.447,483.615
433,8 Nov 2021 18:18:11.355,8 Nov 2021 18:26:14.875,483.520
434,8 Nov 2021 19:54:34.625,8 Nov 2021 20:01:55.722,441.097
435,9 Nov 2021 07:34:12.681,9 Nov 2021 07:42:19.610,486.929
436,9 Nov 2021 09:10:23.182,9 Nov 2021 09:17:44.990,441.807
437,9 Nov 2021 18:32:01.537,9 Nov 2021 18:40:30.841,509.303
438,9 Nov 2021 20:09:29.753,9 Nov 2021 20:15:35.407,365.654
439,10 Nov 2021 07:48:11.876,10 Nov 2021 07:56:44.141,512.265
440,10 Nov 2021 09:24:51.758,10 Nov 2021 09:31:12.011,380.253
441,10 Nov 2021 17:13:01.732,10 Nov 2021 17:17:11.254,249.521
442,10 Nov 2021 18:46:01.716,10 Nov 2021 18:54:42.080,520.364
443,10 Nov 2021 20:24:56.991,10 Nov 2021 20:28:48.835,231.844
444,11 Nov 2021 06:28:43.250,11 Nov 2021 06:31:19.726,156.475
445,11 Nov 2021 08:02:16.782,11 Nov 2021 08:10:57.609,520.827
446,11 Nov 2021 09:39:32.578,11 Nov 2021 09:44:21.472,288.894
447,11 Nov 2021 17:26:03.023,11 Nov 2021 17:31:58.565,355.543
448,11 Nov 2021 19:00:11.916,11 Nov 2021 19:08:48.574,516.659
449,12 Nov 2021 06:41:36.476,12 Nov 2021 06:47:09.068,332.592
450,12 Nov 2021 08:16:26.554,12 Nov 2021 08:25:00.914,514.360
451,12 Nov 2021 09:54:51.792,12 Nov 2021 09:56:47.202,115.409
452,12 Nov 2021 17:39:25.344,12 Nov 2021 17:46:30.170,424.826
453,12 Nov 2021 19:14:32.814,12 Nov 2021 19:22:49.710,496.896
454,13 Nov 2021 06:55:10.492,13 Nov 2021 07:02:11.684,421.192
455,13 Nov 2021 08:30:40.997,13 Nov 2021 08:38:54.278,493.281
456,13 Nov 2021 17:53:01.224,13 Nov 2021 18:00:53.516,472.292
457,13 Nov 2021 19:29:05.984,13 Nov 2021 19:36:44.008,458.024
458,14 Nov 2021 07:08:59.028,14 Nov 2021 07:16:54.089,475.061
459,14 Nov 2021 08:45:00.538,14 Nov 2021 08:52:37.272,456.734
460,14 Nov 2021 18:06:48.184,14 Nov 2021 18:15:11.060,502.875
461,14 Nov 2021 19:43:54.848,14 Nov 2021 19:50:28.177,393.329
462,15 Nov 2021 07:22:56.131,15 Nov 2021 07:31:22.414,506.282
463,15 Nov 2021 08:59:26.540,15 Nov 2021 09:06:08.523,401.982
464,15 Nov 2021 16:48:12.969,15 Nov 2021 16:51:34.021,201.053
465,15 Nov 2021 18:20:45.273,15 Nov 2021 18:29:23.747,518.474
466,15 Nov 2021 19:59:08.789,15 Nov 2021 20:03:53.052,284.263
467,16 Nov 2021 07:36:59.384,16 Nov 2021 07:45:39.197,519.813
468,16 Nov 2021 09:14:02.580,16 Nov 2021 09:19:24.427,321.847
469,16 Nov 2021 17:01:03.104,16 Nov 2021 17:06:30.821,327.717
470,16 Nov 2021 18:34:52.309,16 Nov 2021 18:43:31.756,519.448
471,17 Nov 2021 06:16:34.630,17 Nov 2021 06:21:27.632,293.002
472,17 Nov 2021 07:51:07.682,17 Nov 2021 07:59:45.625,517.943
473,17 Nov 2021 09:29:01.839,17 Nov 2021 09:32:11.778,189.939
474,17 Nov 2021 17:14:20.133,17 Nov 2021 17:21:06.059,405.926
475,17 Nov 2021 18:49:09.750,17 Nov 2021 18:57:34.673,504.922
476,18 Nov 2021 06:30:01.244,18 Nov 2021 06:36:39.473,398.229
477,18 Nov 2021 08:05:20.649,18 Nov 2021 08:13:42.101,501.452
478,18 Nov 2021 17:27:52.166,18 Nov 2021 17:35:31.600,459.434
479,18 Nov 2021 19:03:38.837,18 Nov 2021 19:11:31.343,472.507
480,19 Nov 2021 06:43:46.193,19 Nov 2021 06:51:27.221,461.028
481,19 Nov 2021 08:19:38.512,19 Nov 2021 08:27:28.427,469.915
482,19 Nov 2021 17:41:35.821,19 Nov 2021 17:49:50.808,494.987
483,19 Nov 2021 19:18:22.233,19 Nov 2021 19:25:19.223,416.990
484,20 Nov 2021 06:57:40.971,20 Nov 2021 07:05:59.571,498.600
485,20 Nov 2021 08:34:02.264,20 Nov 2021 08:41:03.577,421.313
486,20 Nov 2021 16:23:34.036,20 Nov 2021 16:25:47.475,133.439
487,20 Nov 2021 17:55:29.795,20 Nov 2021 18:04:04.957,515.162
488,20 Nov 2021 19:33:26.474,20 Nov 2021 19:38:51.964,325.490
489,21 Nov 2021 07:11:42.464,21 Nov 2021 07:20:19.786,517.323
490,21 Nov 2021 08:48:34.520,21 Nov 2021 08:54:24.925,350.404
491,21 Nov 2021 16:36:05.534,21 Nov 2021 16:41:01.248,295.715
492,21 Nov 2021 18:09:33.705,21 Nov 2021 18:18:14.447,520.742
493,21 Nov 2021 19:49:22.482,21 Nov 2021 19:51:38.901,136.418
494,22 Nov 2021 05:51:37.568,22 Nov 2021 05:55:40.820,243.252
495,22 Nov 2021 07:25:49.256,22 Nov 2021 07:34:29.367,520.111
496,22 Nov 2021 09:03:23.371,22 Nov 2021 09:07:24.350,240.979
497,22 Nov 2021 16:49:16.349,22 Nov 2021 16:55:41.038,384.690
498,22 Nov 2021 18:23:47.805,22 Nov 2021 18:32:19.035,511.230
499,23 Nov 2021 06:04:53.646,23 Nov 2021 06:11:05.048,371.401
500,23 Nov 2021 07:40:00.773,23 Nov 2021 07:48:28.943,508.170
501,23 Nov 2021 17:02:44.225,23 Nov 2021 17:10:09.081,444.855
502,23 Nov 2021 18:38:13.064,23 Nov 2021 18:46:17.840,484.777
503,24 Nov 2021 06:18:34.281,24 Nov 2021 06:25:58.882,444.601
504,24 Nov 2021 07:54:17.044,24 Nov 2021 08:02:18.502,481.458
505,24 Nov 2021 17:16:24.450,24 Nov 2021 17:24:30.067,485.617
506,24 Nov 2021 18:52:51.563,24 Nov 2021 19:00:08.881,437.318
507,25 Nov 2021 06:32:26.459,25 Nov 2021 06:40:35.552,489.093
508,25 Nov 2021 08:08:38.785,25 Nov 2021 08:15:57.319,438.535
509,25 Nov 2021 17:30:15.280,25 Nov 2021 17:38:45.723,510.443
510,25 Nov 2021 19:07:48.092,25 Nov 2021 19:13:47.530,359.438
511,26 Nov 2021 06:46:26.062,26 Nov 2021 06:54:59.338,513.276
512,26 Nov 2021 08:23:07.926,26 Nov 2021 08:29:23.436,375.510
513,26 Nov 2021 16:11:11.036,26 Nov 2021 16:15:29.119,258.084
514,26 Nov 2021 17:44:16.089,26 Nov 2021 17:52:56.664,520.575
515,26 Nov 2021 19:23:18.789,26 Nov 2021 19:26:57.882,219.093
516,27 Nov 2021 05:26:49.558,27 Nov 2021 05:29:44.363,174.806
517,27 Nov 2021 07:00:31.290,27 Nov 2021 07:09:12.140,520.851
518,27 Nov 2021 08:37:49.898,27 Nov 2021 08:42:31.408,281.510
519,27 Nov 2021 16:24:14.156,27 Nov 2021 16:30:14.937,360.781
520,27 Nov 2021 17:58:26.942,27 Nov 2021 18:07:02.840,515.898
521,28 Nov 2021 05:39:48.172,28 Nov 2021 05:45:27.930,339.758
522,28 Nov 2021 07:14:41.356,28 Nov 2021 07:23:14.815,513.459
523,28 Nov 2021 08:53:16.611,28 Nov 2021 08:54:49.296,92.686
524,28 Nov 2021 16:37:37.471,28 Nov 2021 16:44:45.889,428.418
525,28 Nov 2021 18:12:48.562,28 Nov 2021 18:21:03.601,495.040
526,29 Nov 2021 05:53:23.451,29 Nov 2021 06:00:28.912,425.461
527,29 Nov 2021 07:28:56.104,29 Nov 2021 07:37:07.537,491.433
528,29 Nov 2021 16:51:14.107,29 Nov 2021 16:59:08.815,474.708
529,29 Nov 2021 18:27:22.597,29 Nov 2021 18:34:57.380,454.783
530,30 Nov 2021 06:07:12.651,30 Nov 2021 06:15:10.301,477.650
531,30 Nov 2021 07:43:16.004,30 Nov 2021 07:50:49.842,453.837
532,30 Nov 2021 17:05:01.729,30 Nov 2021 17:13:26.032,504.302
533,30 Nov 2021 18:42:12.666,30 Nov 2021 18:48:40.708,388.042
534,1 Dec 2021 06:21:10.197,1 Dec 2021 06:29:37.833,507.636
535,1 Dec 2021 07:57:42.502,1 Dec 2021 08:04:20.261,397.759
536,1 Dec 2021 15:46:21.036,1 Dec 2021 15:49:53.017,211.981
537,1 Dec 2021 17:18:59.449,1 Dec 2021 17:27:38.423,518.974
538,1 Dec 2021 18:57:28.941,1 Dec 2021 19:02:03.622,274.681
539,2 Dec 2021 06:35:13.795,2 Dec 2021 06:43:53.934,520.139
540,2 Dec 2021 08:12:19.421,2 Dec 2021 08:17:34.943,315.522
541,2 Dec 2021 15:59:13.819,2 Dec 2021 16:04:47.505,333.686
542,2 Dec 2021 17:33:07.121,2 Dec 2021 17:41:46.125,519.003
543,3 Dec 2021 05:14:45.593,3 Dec 2021 05:19:47.342,301.749
544,3 Dec 2021 06:49:22.392,3 Dec 2021 06:57:59.719,517.327
545,3 Dec 2021 08:27:21.582,3 Dec 2021 08:30:19.058,177.476
546,3 Dec 2021 16:12:31.988,3 Dec 2021 16:19:21.941,409.953
547,3 Dec 2021 17:47:25.259,3 Dec 2021 17:55:48.692,503.433
548,4 Dec 2021 05:28:13.909,4 Dec 2021 05:34:57.108,403.199
549,4 Dec 2021 07:03:35.660,4 Dec 2021 07:11:55.568,499.908
550,4 Dec 2021 16:26:04.829,4 Dec 2021 16:33:47.016,462.187
551,4 Dec 2021 18:01:55.156,4 Dec 2021 18:09:44.899,469.742
552,5 Dec 2021 05:41:59.636,5 Dec 2021 05:49:43.712,464.076
553,5 Dec 2021 07:17:53.857,5 Dec 2021 07:25:41.220,467.363
554,5 Dec 2021 16:39:49.163,5 Dec 2021 16:48:05.876,496.714
555,5 Dec 2021 18:16:39.613,5 Dec 2021 18:23:32.072,412.458
556,6 Dec 2021 05:55:54.912,6 Dec 2021 06:04:15.219,500.307
557,6 Dec 2021 07:32:18.046,6 Dec 2021 07:39:15.597,417.551
558,6 Dec 2021 15:21:39.282,6 Dec 2021 15:24:09.189,149.907
559,6 Dec 2021 16:53:43.773,6 Dec 2021 17:02:19.728,515.955
560,6 Dec 2021 18:31:45.636,6 Dec 2021 18:37:03.408,317.771
561,7 Dec 2021 06:09:56.777,7 Dec 2021 06:18:34.727,517.950
562,7 Dec 2021 07:46:51.010,7 Dec 2021 07:52:35.897,344.887
563,7 Dec 2021 15:34:15.722,7 Dec 2021 15:39:18.353,302.631
564,7 Dec 2021 17:07:48.313,7 Dec 2021 17:16:28.915,520.602
565,7 Dec 2021 18:47:50.549,7 Dec 2021 18:49:41.817,111.269
566,8 Dec 2021 04:49:47.346,8 Dec 2021 04:54:01.835,254.488
567,8 Dec 2021 06:24:03.876,8 Dec 2021 06:32:43.660,519.784
568,8 Dec 2021 08:01:41.608,8 Dec 2021 08:05:33.239,231.631
569,8 Dec 2021 15:47:27.899,8 Dec 2021 15:53:57.116,389.217
570,8 Dec 2021 17:22:03.090,8 Dec 2021 17:30:33.168,510.077
571,9 Dec 2021 05:03:05.943,9 Dec 2021 05:09:23.162,377.219
572,9 Dec 2021 06:38:15.688,9 Dec 2021 06:46:42.608,506.920
573,9 Dec 2021 16:00:56.652,9 Dec 2021 16:08:24.625,447.973
574,9 Dec 2021 17:36:29.113,9 Dec 2021 17:44:31.556,482.444
575,10 Dec 2021 05:16:47.529,10 Dec 2021 05:24:15.685,448.157
576,10 Dec 2021 06:52:32.277,10 Dec 2021 07:00:31.513,479.236
577,10 Dec 2021 16:14:37.587,10 Dec 2021 16:22:45.234,487.647
578,10 Dec 2021 17:51:08.568,10 Dec 2021 17:58:21.990,433.422
579,11 Dec 2021 05:30:40.260,11 Dec 2021 05:38:51.448,491.188
580,11 Dec 2021 07:06:54.412,11 Dec 2021 07:14:09.599,435.188
581,11 Dec 2021 16:28:29.062,11 Dec 2021 16:37:00.582,511.520
582,11 Dec 2021 18:06:06.553,11 Dec 2021 18:11:59.554,353.001
583,12 Dec 2021 05:44:40.265,12 Dec 2021 05:53:14.496,514.230
584,12 Dec 2021 07:21:24.145,12 Dec 2021 07:27:34.784,370.639
585,12 Dec 2021 15:09:20.512,12 Dec 2021 15:13:46.831,266.320
586,12 Dec 2021 16:42:30.498,12 Dec 2021 16:51:11.226,520.728
587,12 Dec 2021 18:21:41.093,12 Dec 2021 18:25:06.445,205.352
588,13 Dec 2021 04:24:56.836,13 Dec 2021 04:28:08.004,191.168
589,13 Dec 2021 05:58:45.821,13 Dec 2021 06:07:26.633,520.812
590,13 Dec 2021 07:36:07.337,13 Dec 2021 07:40:41.199,273.862
591,13 Dec 2021 15:22:25.365,13 Dec 2021 15:28:31.260,365.895
592,13 Dec 2021 16:56:42.011,13 Dec 2021 17:05:17.088,515.077
593,14 Dec 2021 04:37:59.987,14 Dec 2021 04:43:46.647,346.660
594,14 Dec 2021 06:12:56.179,14 Dec 2021 06:21:28.673,512.493
595,14 Dec 2021 07:51:45.437,14 Dec 2021 07:52:47.366,61.928
596,14 Dec 2021 15:35:49.651,14 Dec 2021 15:43:01.577,431.926
597,14 Dec 2021 17:11:04.358,14 Dec 2021 17:19:17.463,493.105
598,15 Dec 2021 04:51:36.464,15 Dec 2021 04:58:46.064,429.600
599,15 Dec 2021 06:27:11.233,15 Dec 2021 06:35:20.755,489.521
600,15 Dec 2021 15:49:27.033,15 Dec 2021 15:57:24.093,477.060
601,15 Dec 2021 17:25:39.273,15 Dec 2021 17:33:10.712,451.439
602,16 Dec 2021 05:05:26.307,16 Dec 2021 05:13:26.452,480.145
603,16 Dec 2021 06:41:31.496,16 Dec 2021 06:49:02.363,450.867
604,16 Dec 2021 16:03:15.314,16 Dec 2021 16:11:40.985,505.672
605,16 Dec 2021 17:40:30.581,16 Dec 2021 17:46:53.162,382.581
606,17 Dec 2021 05:19:24.285,17 Dec 2021 05:27:53.208,508.922
607,17 Dec 2021 06:55:58.502,17 Dec 2021 07:02:31.934,393.432
608,17 Dec 2021 14:44:29.417,17 Dec 2021 14:48:11.716,222.299
609,17 Dec 2021 16:17:13.664,17 Dec 2021 16:25:53.077,519.413
610,17 Dec 2021 17:55:49.353,17 Dec 2021 18:00:13.955,264.602
611,18 Dec 2021 04:00:30.021,18 Dec 2021 04:01:49.866,79.844
612,18 Dec 2021 05:33:28.225,18 Dec 2021 05:42:08.628,520.403
613,18 Dec 2021 07:10:36.344,18 Dec 2021 07:15:45.357,309.013
614,18 Dec 2021 14:57:24.624,18 Dec 2021 15:03:04.124,339.500
615,18 Dec 2021 16:31:21.984,18 Dec 2021 16:40:00.477,518.493
616,19 Dec 2021 04:12:56.731,19 Dec 2021 04:18:06.852,310.121
617,19 Dec 2021 05:47:37.125,19 Dec 2021 05:56:13.775,516.649
618,19 Dec 2021 07:25:41.829,19 Dec 2021 07:28:25.807,163.978
619,19 Dec 2021 15:10:43.899,19 Dec 2021 15:17:37.791,413.892
620,19 Dec 2021 16:45:40.816,19 Dec 2021 16:54:02.682,501.866
621,20 Dec 2021 04:26:26.638,20 Dec 2021 04:33:14.651,408.013
622,20 Dec 2021 06:01:50.691,20 Dec 2021 06:10:08.989,498.298
623,20 Dec 2021 15:24:17.535,20 Dec 2021 15:32:02.408,464.873
624,20 Dec 2021 17:00:11.533,20 Dec 2021 17:07:58.417,466.884
625,21 Dec 2021 04:40:13.122,21 Dec 2021 04:48:00.146,467.024
626,21 Dec 2021 06:16:09.225,21 Dec 2021 06:23:53.970,464.745
627,21 Dec 2021 15:38:02.545,21 Dec 2021 15:46:20.924,498.378
628,21 Dec 2021 17:14:57.078,21 Dec 2021 17:21:44.862,407.784
629,22 Dec 2021 04:54:08.879,22 Dec 2021 05:02:30.822,501.943
630,22 Dec 2021 06:30:33.862,22 Dec 2021 06:37:27.563,413.701
631,22 Dec 2021 14:19:45.394,22 Dec 2021 14:22:30.051,164.656
632,22 Dec 2021 15:51:57.787,22 Dec 2021 16:00:34.477,516.690
633,22 Dec 2021 17:30:04.971,22 Dec 2021 17:35:14.697,309.726
634,23 Dec 2021 05:08:11.103,23 Dec 2021 05:16:49.626,518.524
635,23 Dec 2021 06:45:07.563,23 Dec 2021 06:50:46.788,339.226
636,23 Dec 2021 14:32:26.029,23 Dec 2021 14:37:35.360,309.332
637,23 Dec 2021 16:06:02.972,23 Dec 2021 16:14:43.363,520.392
638,23 Dec 2021 17:46:22.742,23 Dec 2021 17:47:40.643,77.901
639,24 Dec 2021 03:47:57.427,24 Dec 2021 03:52:22.524,265.097
640,24 Dec 2021 05:22:18.515,24 Dec 2021 05:30:57.912,519.397
641,24 Dec 2021 07:00:00.066,24 Dec 2021 07:03:41.883,221.817
642,24 Dec 2021 14:45:39.514,24 Dec 2021 14:52:13.157,393.643
643,24 Dec 2021 16:20:18.422,24 Dec 2021 16:28:47.285,508.863
644,25 Dec 2021 04:01:18.327,25 Dec 2021 04:07:41.172,382.845
645,25 Dec 2021 05:36:30.623,25 Dec 2021 05:44:56.230,505.607
646,25 Dec 2021 14:59:09.128,25 Dec 2021 15:06:40.140,451.012
647,25 Dec 2021 16:34:45.215,25 Dec 2021 16:42:45.241,480.025
648,26 Dec 2021 04:15:00.820,26 Dec 2021 04:22:32.422,451.602
649,26 Dec 2021 05:50:47.532,26 Dec 2021 05:58:44.481,476.949
650,26 Dec 2021 15:12:50.767,26 Dec 2021 15:21:00.382,489.615
651,26 Dec 2021 16:49:25.649,26 Dec 2021 16:56:35.052,429.403
652,27 Dec 2021 04:28:54.095,27 Dec 2021 04:37:07.292,493.197
653,27 Dec 2021 06:05:10.069,27 Dec 2021 06:12:21.828,431.759
654,27 Dec 2021 13:55:23.257,27 Dec 2021 13:56:27.016,63.760
655,27 Dec 2021 15:26:42.885,27 Dec 2021 15:35:15.421,512.536
656,27 Dec 2021 17:04:25.142,27 Dec 2021 17:10:11.474,346.332
657,28 Dec 2021 04:42:54.491,28 Dec 2021 04:51:29.603,515.112
658,28 Dec 2021 06:19:40.416,28 Dec 2021 06:25:46.067,365.651
659,28 Dec 2021 14:07:30.160,28 Dec 2021 14:12:04.398,274.238
660,28 Dec 2021 15:40:44.956,28 Dec 2021 15:49:25.771,520.815
661,28 Dec 2021 17:20:04.009,28 Dec 2021 17:23:14.424,190.416
662,29 Dec 2021 03:23:04.846,29 Dec 2021 03:26:30.883,206.037
663,29 Dec 2021 04:57:00.365,29 Dec 2021 05:05:41.087,520.722
664,29 Dec 2021 06:34:24.906,29 Dec 2021 06:38:50.837,265.931
665,29 Dec 2021 14:20:36.647,29 Dec 2021 14:26:47.524,370.876
666,29 Dec 2021 15:54:57.123,29 Dec 2021 16:03:31.314,514.190
667,30 Dec 2021 03:36:11.913,30 Dec 2021 03:42:05.229,353.316
668,30 Dec 2021 05:11:11.026,30 Dec 2021 05:19:42.496,511.470
669,30 Dec 2021 14:34:01.882,30 Dec 2021 14:41:17.232,435.350
670,30 Dec 2021 16:09:20.204,30 Dec 2021 16:17:31.293,491.089
671,31 Dec 2021 03:49:49.528,31 Dec 2021 03:57:03.140,433.612
672,31 Dec 2021 05:25:26.383,31 Dec 2021 05:33:33.934,487.551
673,31 Dec 2021 14:47:40.002,31 Dec 2021 14:55:39.346,479.343
674,31 Dec 2021 16:23:56.014,31 Dec 2021 16:31:23.998,447.984
675,1 Jan 2022 04:03:39.994,1 Jan 2022 04:11:42.552,482.558
676,1 Jan 2022 05:39:47.013,1 Jan 2022 05:47:14.839,447.825
677,1 Jan 2022 15:01:28.943,1 Jan 2022 15:09:55.916,506.973
678,1 Jan 2022 16:38:48.595,1 Jan 2022 16:45:05.540,376.946
679,2 Jan 2022 04:17:38.399,2 Jan 2022 04:26:08.532,510.133
680,2 Jan 2022 05:54:14.542,2 Jan 2022 06:00:43.545,389.003
681,2 Jan 2022 13:42:38.072,2 Jan 2022 13:46:30.165,232.093
682,2 Jan 2022 15:15:27.914,2 Jan 2022 15:24:07.715,519.801
683,2 Jan 2022 16:54:10.057,2 Jan 2022 16:58:24.020,253.963
684,3 Jan 2022 02:58:29.144,3 Jan 2022 03:00:21.758,112.614
685,3 Jan 2022 04:31:42.674,3 Jan 2022 04:40:23.280,520.605
686,3 Jan 2022 06:08:53.357,3 Jan 2022 06:13:55.662,302.305
